FK11 7AA,56.1508070000,-3.8543460000
FK11 7AB,56.1499950000,-3.8539850000
FK11 7AD,56.1506500000,-3.8542190000
FK11 7AE,56.1493390000,-3.8547030000
FK11 7AF,56.1509070000,-3.8536900000
FK11 7AG,56.1500580000,-3.8533440000
FK11 7AH,56.1507040000,-3.8534390000
FK11 7AJ,56.1502190000,-3.8528360000
FK11 7AL,56.1507450000,-3.8476780000
FK11 7AN,56.1508940000,-3.8467350000
FK11 7AP,56.1495410000,-3.8500990000
FK11 7AQ,56.1522800000,-3.8477840000
FK11 7AR,56.1497670000,-3.8488220000
FK11 7AS,56.1506940000,-3.8499290000
FK11 7AT,56.1508760000,-3.8491170000
FK11 7AU,56.1517680000,-3.8497650000
FK11 7AW,56.1487710000,-3.8498850000
FK11 7AY,56.1522310000,-3.8498740000
FK11 7BA,56.1525030000,-3.8496940000
FK11 7BB,56.1521520000,-3.8515610000
FK11 7BD,56.1517060000,-3.8507180000
FK11 7BE,56.1512660000,-3.8525160000
FK11 7BG,56.1507590000,-3.8527340000
FK11 7BH,56.1516240000,-3.8532260000
FK11 7BJ,56.1516390000,-3.8516170000
FK11 7BL,56.1513600000,-3.8534390000
FK11 7BN,56.1518670000,-3.8549440000
FK11 7BP,56.1523790000,-3.8521610000
FK11 7BS,56.1514030000,-3.8575630000
FK11 7BT,56.1509260000,-3.8559780000
FK11 7BU,56.1498170000,-3.8564320000
FK11 7BW,56.1521330000,-3.8552150000
FK11 7BX,56.1509820000,-3.8588620000
FK11 7BY,56.1508760000,-3.8600740000
FK11 7BZ,56.1499850000,-3.8558190000
FK11 7DA,56.1501010000,-3.8600910000
FK11 7DB,56.1503840000,-3.8585760000
FK11 7DD,56.1508410000,-3.8574550000
FK11 7DE,56.1501150000,-3.8573710000
FK11 7DF,56.1497080000,-3.8587200000
FK11 7DG,56.1494630000,-3.8582900000
FK11 7DH,56.1487250000,-3.8577550000
FK11 7DJ,56.1493080000,-3.8566080000
FK11 7DL,56.1488540000,-3.8563610000
FK11 7DN,56.1487720000,-3.8594310000
FK11 7DP,56.1454940000,-3.8630170000
FK11 7DQ,56.1495700000,-3.8607260000
FK11 7DR,56.1481610000,-3.8594020000
FK11 7DS,56.1468780000,-3.8592920000
FK11 7DT,56.1481120000,-3.8566630000
FK11 7DU,56.1469410000,-3.8568640000
FK11 7DW,56.1483210000,-3.8535340000
FK11 7DX,56.1472740000,-3.8520350000
FK11 7DY,56.1468850000,-3.8545520000
FK11 7EA,56.1531570000,-3.8470680000
FK11 7EB,56.1545960000,-3.8401340000
FK11 7EE,56.1523250000,-3.8387380000
FK11 7EG,56.1527450000,-3.8371150000
FK11 7EP,56.1495870000,-3.8385580000
FK11 7ES,56.1473200000,-3.8399310000
FK11 7HA,56.1470200000,-3.8456310000
FK11 7HB,56.1473440000,-3.8437310000
FK11 7HD,56.1472850000,-3.8476890000
FK11 7HE,56.1465290000,-3.8471690000
FK11 7HF,56.1467720000,-3.8459900000
FK11 7HG,56.1483700000,-3.8490930000
FK11 7HH,56.1476110000,-3.8465060000
FK11 7HJ,56.1481090000,-3.8454580000
FK11 7HL,56.1488590000,-3.8476190000
FK11 7HN,56.1490890000,-3.8472440000
FK11 7HP,56.1475670000,-3.8481050000
FK11 7HQ,56.1487360000,-3.8462450000
FK11 7HT,56.1505220000,-3.8457830000
FK11 7HW,56.1492260000,-3.8452870000
FK11 7HX,56.1522410000,-3.8463740000
