IP9 2BF,51.9874830000,1.0969980000
IP9 2BL,51.9897600000,1.0741230000
IP9 2BN,51.9905930000,1.0720100000
IP9 2BP,51.9911680000,1.0775560000
IP9 2BS,51.9898060000,1.0773600000
IP9 2BT,51.9933480000,1.0805320000
IP9 2BW,51.9905140000,1.0750640000
IP9 2BX,51.9965050000,1.0803550000
IP9 2BY,51.9965610000,1.0783920000
IP9 2BZ,51.9968540000,1.0776540000
IP9 2DB,51.9887550000,1.0848640000
IP9 2DD,51.9890060000,1.0749310000
IP9 2DF,51.9820830000,1.0782870000
IP9 2DG,51.9849630000,1.0716680000
IP9 2DH,51.9889320000,1.0670890000
IP9 2DJ,51.9903650000,1.0680020000
IP9 2DL,51.9939670000,1.0664710000
IP9 2DN,51.9916500000,1.0696200000
IP9 2DP,51.9890750000,1.0705800000
IP9 2DQ,51.9847080000,1.0612790000
IP9 2DR,51.9905160000,1.0736070000
IP9 2DS,51.9909140000,1.0759360000
IP9 2DW,51.9902830000,1.0699490000
IP9 2JB,51.9987520000,1.0364330000
IP9 2JS,51.9991530000,1.0437020000
IP9 2JT,51.9973210000,1.0450200000
IP9 2JU,51.9939450000,1.0426930000
IP9 2JX,51.9944510000,1.0491960000
IP9 2JY,51.9892890000,1.0366810000
IP9 2JZ,51.9931100000,1.0290580000
IP9 2LU,51.9922080000,1.0955180000
IP9 2LX,51.9871000000,1.0972190000
IP9 2LY,51.9895660000,1.0998800000
IP9 2NY,51.9770640000,1.0909920000
CO7 8SS,51.9005590000,1.0644640000
CO7 8ST,51.9002530000,1.0728900000
CO7 7SZ,51.9086520000,1.0035050000
CO7 7TA,51.9108830000,1.0056020000
CO7 7TB,51.9104870000,1.0070160000
CO7 7TD,51.9126550000,1.0055900000
CO7 7TE,51.9137450000,1.0020270000
CO7 7TL,51.9080060000,1.0046540000
CO7 7TN,51.9063230000,1.0011830000
CO7 7TP,51.9036690000,1.0098890000
CO7 7UT,51.9000790000,1.0504300000
CO7 7UU,51.9012850000,1.0382260000
CO7 7UZ,51.9041070000,1.0239930000
CO7 7XA,51.9082670000,1.0143560000
CO7 7XB,51.9089950000,1.0080650000
CO7 7XD,51.9093630000,1.0077260000
CO7 6XF,51.9724380000,1.0597870000
CO7 6XG,51.9719450000,1.0597240000
CO7 6XH,51.9746690000,1.0552940000
CO7 6XJ,51.9747310000,1.0556760000
CO7 6XL,51.9721940000,1.0622610000
CO7 6XN,51.9714790000,1.0620810000
CO7 6XP,51.9702930000,1.0610100000
CO7 6XQ,51.9711180000,1.0593770000
CO7 6XR,51.9709460000,1.0609660000
CO7 6XS,51.9705360000,1.0585940000
CO7 6XT,51.9712620000,1.0520910000
CO7 6XU,51.9804010000,1.0311860000
CO7 7LX,51.9268630000,1.0025100000
CO7 7LZ,51.9270920000,1.0130430000
CO7 7NB,51.9146190000,1.0097060000
CO7 7NE,51.9145050000,1.0057280000
CO7 7NF,51.9205960000,1.0112400000
CO7 7NG,51.9172750000,1.0009250000
CO7 6GB,51.9773880000,1.0240060000
CO7 6NS,51.9904200000,1.0006590000
CO7 6NT,51.9866380000,1.0001440000
CO7 6PE,51.9883800000,1.0069170000
CO7 6PG,51.9889660000,1.0153030000
CO7 6PH,51.9996050000,1.0169070000
CO7 6PJ,51.9978910000,1.0179870000
CO7 6PQ,51.9896150000,1.0210280000
CO7 6QN,51.9794820000,1.0123360000
CO7 6QR,51.9744190000,1.0119520000
CO7 6QS,51.9713550000,1.0109750000
CO7 6QT,51.9763580000,1.0071600000
CO7 6QU,51.9777890000,1.0071400000
CO7 6QX,51.9783630000,1.0105280000
CO7 6QY,51.9783640000,1.0134840000
CO7 6QZ,51.9782720000,1.0160410000
CO7 6RA,51.9782470000,1.0194480000
CO7 6RB,51.9791380000,1.0201480000
CO7 6RD,51.9803580000,1.0225310000
CO7 6RE,51.9812150000,1.0222540000
CO7 6RG,51.9792070000,1.0230370000
CO7 6RH,51.9793460000,1.0228710000
CO7 6RJ,51.9781250000,1.0248860000
CO7 6RL,51.9784500000,1.0218790000
CO7 6RN,51.9771760000,1.0222740000
CO7 6RP,51.9762080000,1.0221650000
CO7 6RQ,51.9774750000,1.0295320000
CO7 6RR,51.9764560000,1.0240600000
CO7 6RS,51.9763710000,1.0231810000
CO7 6RT,51.9771790000,1.0261910000
CO7 6RU,51.9774790000,1.0248570000
CO7 6RW,51.9798280000,1.0128690000
CO7 6RZ,51.9715200000,1.0096170000
CO7 6SA,51.9724100000,1.0036340000
CO7 6SB,51.9751560000,1.0147980000
CO7 6SD,51.9737510000,1.0138150000
CO7 6SE,51.9721520000,1.0123100000
CO7 6SF,51.9763230000,1.0162890000
CO7 6SG,51.9760600000,1.0135620000
CO7 6SH,51.9769560000,1.0149190000
CO7 6SJ,51.9774750000,1.0148230000
CO7 6SL,51.9771070000,1.0116670000
