LL16 5PA,53.1722300000,-3.4667560000
LL16 5PB,53.1665880000,-3.4693310000
LL16 5PD,53.1615680000,-3.4774480000
LL16 5PE,53.1627610000,-3.4713100000
LL16 5PF,53.1601360000,-3.4720280000
LL16 5PG,53.1551490000,-3.4790950000
LL16 5PH,53.1482310000,-3.4888760000
LL16 5PL,53.1465620000,-3.4901040000
LL16 5PN,53.1430500000,-3.4893570000
LL16 5PP,53.1498950000,-3.4924480000
LL16 5PR,53.1540450000,-3.4938650000
LL16 5PS,53.1529520000,-3.4973750000
LL16 5PT,53.1518070000,-3.5073960000
LL16 5PU,53.1482150000,-3.4995070000
LL16 5PW,53.1392280000,-3.4914200000
LL16 5PX,53.1474890000,-3.4907050000
LL16 5PY,53.1466630000,-3.5063460000
LL16 5RA,53.1417280000,-3.4776030000
LL16 5RB,53.1387790000,-3.4906420000
LL16 5RD,53.1353300000,-3.4860380000
LL16 5RE,53.1348900000,-3.4802530000
LL16 5RF,53.1312260000,-3.4803830000
LL16 5RG,53.1246070000,-3.5031090000
LL16 5RH,53.1370530000,-3.5042160000
LL16 5RL,53.1300710000,-3.5096370000
LL16 5RN,53.1130230000,-3.5145850000
LL16 5RP,53.1776240000,-3.4665380000
LL16 5RR,53.1829240000,-3.4784670000
LL16 5RS,53.1702160000,-3.4854350000
LL16 5RT,53.1709250000,-3.4871630000
LL16 5RU,53.1617750000,-3.4848880000
LL16 5RW,53.1788600000,-3.4612070000
LL16 5RY,53.1608370000,-3.4985430000
LL16 5SA,53.1630470000,-3.5130830000
LL16 5SB,53.1676450000,-3.4913290000
LL16 5SD,53.1704780000,-3.5067640000
LL16 5SE,53.1656240000,-3.5154470000
LL16 5SF,53.1548690000,-3.4963010000
LL16 5SG,53.1714470000,-3.5266960000
LL16 5SH,53.1665360000,-3.5271030000
LL16 5SJ,53.1922460000,-3.4087500000
LL16 5SL,53.1591520000,-3.5203800000
LL16 5SN,53.1452040000,-3.5235050000
LL16 5SP,53.0913860000,-3.5876110000
LL16 5SR,53.1757030000,-3.4189800000
LL16 5ST,53.1741150000,-3.4172070000
LL16 5SU,53.1917570000,-3.4090480000
LL16 5SW,53.1183380000,-3.5665630000
LL16 5SY,53.1929870000,-3.4084000000
LL16 5TA,53.1932350000,-3.4142900000
LL16 5TD,53.1946950000,-3.4152370000
LL16 5TG,53.1913480000,-3.4081660000
LL16 5TH,53.1939970000,-3.4084320000
LL16 5TJ,53.2046840000,-3.4083040000
LL16 5TL,53.2010130000,-3.4087820000
LL16 5TN,53.2041650000,-3.4098590000
LL16 5TP,53.2072550000,-3.4136150000
LL16 5TQ,53.1921520000,-3.4099980000
LL16 5TR,53.2077550000,-3.4093930000
LL16 5TS,53.1930790000,-3.4107220000
LL16 5TT,53.2054630000,-3.4087930000
LL16 5TU,53.2250080000,-3.4215680000
LL16 5TW,53.2038830000,-3.4093700000
LL16 5TX,53.1907280000,-3.4139540000
LL16 5TY,53.2247080000,-3.4216490000
LL16 5UA,53.2246950000,-3.4221870000
LL16 5UB,53.2248340000,-3.4233300000
LL16 5UD,53.2254390000,-3.4223470000
LL16 5UE,53.2236400000,-3.4229920000
LL16 5UF,53.2240200000,-3.4229290000
LL16 5UG,53.2240160000,-3.4210110000
LL16 5UH,53.2169710000,-3.4147570000
LL16 5UL,53.2176200000,-3.4356120000
LL16 5UN,53.2144760000,-3.4190180000
LL16 5UP,53.2097970000,-3.4290760000
LL16 5UR,53.2020190000,-3.4284880000
LL16 5US,53.1915170000,-3.4166430000
LL16 5UT,53.1918260000,-3.4057570000
LL16 5UU,53.1936040000,-3.4066530000
LL16 5UW,53.2225290000,-3.4324070000
LL16 5UY,53.1917760000,-3.4068930000
LL16 5YA,53.2040010000,-3.4605660000
LL16 5YB,53.1928760000,-3.4059110000
LL16 5YD,53.1927930000,-3.4075840000
LL16 5YE,53.2238630000,-3.5264460000
LL16 5YF,53.1922410000,-3.4048120000
LL16 5YG,53.1926820000,-3.4055300000
LL16 5YH,53.1917790000,-3.4044680000
LL16 5YL,53.2018600000,-3.4608960000
LL16 5YN,53.1913080000,-3.4039440000
LL16 5YP,53.2256920000,-3.4221750000
LL16 5YT,53.1714120000,-3.4863420000
LL16 5YW,53.1908840000,-3.4032560000
LL16 4RP,53.1586300000,-3.4138550000
LL16 4RQ,53.1808250000,-3.3970920000
LL16 4RR,53.1607480000,-3.4080460000
LL16 4RS,53.1561870000,-3.3958440000
LL16 4RT,53.1514480000,-3.4000560000
LL16 4RU,53.1483550000,-3.4107660000
LL16 4RW,53.1638400000,-3.4217450000
LL16 4RY,53.1437570000,-3.4065630000
LL16 4SA,53.1489830000,-3.4177400000
LL16 4SB,53.1496060000,-3.4197490000
LL16 4SD,53.1552780000,-3.4114860000
LL16 4SE,53.1558510000,-3.4093670000
LL16 4SF,53.1525090000,-3.4107530000
LL16 4SG,53.1430590000,-3.4289670000
LL16 4SH,53.1374730000,-3.4334770000
LL16 4SL,53.1239950000,-3.4105950000
LL16 4SN,53.1342690000,-3.4384960000
LL16 4SP,53.1222070000,-3.4723280000
LL16 4SR,53.1171260000,-3.4436470000
LL16 4SS,53.1831120000,-3.3952500000
LL16 4ST,53.1769550000,-3.4230320000
LL16 4SU,53.1736190000,-3.4339180000
LL16 4SW,53.1296210000,-3.4467110000
LL16 4SY,53.1695610000,-3.4394070000
