EH9 3JT,55.9239530000,-3.1731140000
EH9 3JU,55.9216440000,-3.1712040000
EH9 3JY,55.9229250000,-3.1791640000
EH9 2HT,55.9270240000,-3.1929730000
EH9 2HU,55.9263510000,-3.1929680000
EH9 2HW,55.9278880000,-3.1910470000
EH9 2HY,55.9292670000,-3.1924810000
EH9 2HZ,55.9304920000,-3.1911900000
EH9 2JA,55.9332930000,-3.1904920000
EH9 2JB,55.9332720000,-3.1885400000
EH9 2JD,55.9344890000,-3.1885760000
EH9 2JE,55.9339590000,-3.1866710000
EH9 2JF,55.9345830000,-3.1872500000
EH9 2JG,55.9347710000,-3.1863270000
EH9 2JH,55.9341690000,-3.1853650000
EH9 2JJ,55.9338960000,-3.1848120000
EH9 2JL,55.9341240000,-3.1835380000
EH9 2JN,55.9344020000,-3.1817700000
EH9 2JP,55.9355470000,-3.1812930000
EH9 2JR,55.9356210000,-3.1820470000
EH9 2JS,55.9348110000,-3.1821990000
EH9 2JT,55.9353900000,-3.1836570000
EH9 2JU,55.9345380000,-3.1834390000
EH9 2JW,55.9343990000,-3.1810660000
EH9 2JX,55.9352900000,-3.1847260000
EH9 2JY,55.9323820000,-3.1908960000
EH9 2LD,55.9302670000,-3.1879510000
EH9 2LE,55.9300100000,-3.1871420000
EH9 2LF,55.9295990000,-3.1887780000
EH9 2LG,55.9302440000,-3.1861410000
EH9 2LH,55.9306890000,-3.1842990000
EH9 2LJ,55.9307730000,-3.1820610000
EH9 2LL,55.9317560000,-3.1821380000
EH9 2LN,55.9317950000,-3.1808740000
EH9 2LP,55.9312540000,-3.1838990000
EH9 2LQ,55.9309650000,-3.1868670000
EH9 2LR,55.9298780000,-3.1850250000
EH9 2LS,55.9298490000,-3.1833440000
EH9 2LT,55.9310330000,-3.1798270000
EH9 2LU,55.9313170000,-3.1801710000
EH9 2LW,55.9322640000,-3.1807440000
EH9 2LX,55.9303650000,-3.1838560000
EH9 2LY,55.9289590000,-3.1843410000
EH9 2LZ,55.9294130000,-3.1829150000
EH9 2NA,55.9301000000,-3.1814790000
EH9 2NB,55.9303660000,-3.1809750000
EH9 2ND,55.9305060000,-3.1795070000
EH9 2NE,55.9306870000,-3.1774150000
EH9 2NF,55.9294620000,-3.1815080000
EH9 2NG,55.9325250000,-3.1769750000
EH9 2NH,55.9312970000,-3.1770510000
EH9 2NJ,55.9325540000,-3.1777120000
EH9 2NL,55.9325840000,-3.1782410000
EH9 2NN,55.9330300000,-3.1786710000
EH9 2NP,55.9338530000,-3.1785370000
EH9 2NQ,55.9314160000,-3.1763330000
EH9 2NR,55.9339070000,-3.1790340000
EH9 2NS,55.9339520000,-3.1798990000
EH9 2NT,55.9344060000,-3.1803610000
EH9 2NU,55.9336930000,-3.1822460000
EH9 2NW,55.9331670000,-3.1793310000
EH9 2NX,55.9333470000,-3.1821700000
EH9 2NY,55.9330980000,-3.1799690000
EH9 2NZ,55.9321310000,-3.1787240000
EH9 2PA,55.9319320000,-3.1779170000
EH9 2PB,55.9312280000,-3.1782000000
EH9 2PD,55.9309810000,-3.1786250000
EH9 2PG,55.9294440000,-3.1871730000
EH9 2PH,55.9284220000,-3.1887100000
EH9 2PJ,55.9284210000,-3.1879100000
EH9 2PL,55.9281360000,-3.1857730000
EH9 2PN,55.9320370000,-3.1922790000
EH9 2PP,55.9275870000,-3.1877560000
EH9 2PQ,55.9290540000,-3.1865690000
EH9 2PR,55.9278240000,-3.1855870000
EH9 2PS,55.9314130000,-3.1916990000
EH9 2PT,55.9300090000,-3.1797480000
EH9 2PU,55.9299720000,-3.1788980000
EH9 2PW,55.9285100000,-3.1861840000
EH9 2PX,55.9287410000,-3.1836460000
EH9 2PY,55.9286060000,-3.1827460000
EH9 2QX,55.9339480000,-3.1952340000
EH9 2QY,55.9339480000,-3.1952340000
EH9 2QZ,55.9339480000,-3.1952340000
EH9 2RA,55.9308480000,-3.1887840000
EH9 2RB,55.9328340000,-3.1859480000
EH9 2TB,55.9276930000,-3.2009160000
EH9 2WJ,55.9342390000,-3.1958200000
EH9 3AA,55.9304600000,-3.1758720000
EH9 3AB,55.9288760000,-3.1808170000
EH9 3AD,55.9300960000,-3.1748540000
