36500,1995-03-31 00:00:00Z,LU1 3QT,Terraced,Established,Freehold,73,,CAMBRIDGE STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8717740000,-0.4107060000
19000,1995-08-25 00:00:00Z,LU1 3SQ,Terraced,Established,Freehold,69,,COWPER STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8717300000,-0.4154870000
35000,1995-11-13 00:00:00Z,LU1 3RZ,Terraced,Established,Freehold,25,,COWPER STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8722740000,-0.4170950000
29000,1995-10-16 00:00:00Z,LU1 5SA,Flats/Maisonettes,Established,Leasehold,ELIZABETH COURT,FLAT 18,CHAPEL STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8750430000,-0.4183920000
26500,1995-12-06 00:00:00Z,LU1 3QH,Terraced,Established,Freehold,41,,HARCOURT STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8712920000,-0.4156330000
59000,1995-07-22 00:00:00Z,LU1 3QE,Semi-Detached,Established,Freehold,34,,ASHTON ROAD,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8726780000,-0.4157300000
40500,1995-04-10 00:00:00Z,LU1 3XB,Semi-Detached,Established,Freehold,3,,SOMERSBY CLOSE,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8702870000,-0.4164530000
28750,1995-05-31 00:00:00Z,LU1 3SD,Terraced,Established,Freehold,99,,COWPER STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8708610000,-0.4123220000
27000,1995-06-28 00:00:00Z,LU1 3QH,Terraced,Established,Freehold,27,,HARCOURT STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8712920000,-0.4156330000
5000,1995-08-31 00:00:00Z,LU1 2QH,Terraced,Established,Leasehold,52,,WELLINGTON STREET,,LUTON,LUTON,LUTON,Standard,Addition,51.8788150000,-0.4180860000
33500,1995-10-20 00:00:00Z,LU1 3QY,Terraced,Established,Freehold,24,,MAY STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8721400000,-0.4118850000
31000,1995-04-07 00:00:00Z,LU1 3SA,Flats/Maisonettes,Established,Leasehold,THE OLD BAKERY,3,COWPER STREET,,LUTON,LUTON,LUTON,Standard,Addition,51.8714120000,-0.4141440000
37000,1995-07-17 00:00:00Z,LU1 3PX,Terraced,Established,Freehold,17,,BAKER STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8722110000,-0.4151070000
30750,1995-10-27 00:00:00Z,LU1 3QY,Terraced,Established,Freehold,46,,MAY STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8721400000,-0.4118850000
40500,1995-12-08 00:00:00Z,LU1 3QG,Terraced,Established,Freehold,77,,ASHTON ROAD,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8718340000,-0.4165050000
34500,1995-10-31 00:00:00Z,LU1 3QU,Terraced,Established,Freehold,26,,CAMBRIDGE STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8720010000,-0.4109020000
43000,1995-05-22 00:00:00Z,LU1 3SG,Terraced,Established,Freehold,70,,ARTHUR STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8728710000,-0.4147500000
38750,1995-09-29 00:00:00Z,LU1 3UT,Terraced,Established,Freehold,44,,TAVISTOCK STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8730490000,-0.4172560000
49950,1995-06-30 00:00:00Z,LU1 3QQ,Terraced,Established,Freehold,95,,ASHTON ROAD,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8711930000,-0.4169880000
53000,1995-09-29 00:00:00Z,LU1 3QJ,Terraced,Established,Freehold,115,,HARCOURT STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8703730000,-0.4128770000
30000,1995-08-30 00:00:00Z,LU1 3UT,Terraced,Established,Freehold,65,,TAVISTOCK STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8730490000,-0.4172560000
37500,1995-07-06 00:00:00Z,LU1 5BN,Terraced,Established,Freehold,12,,ELIZABETH STREET,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8754180000,-0.4188880000
44000,1995-02-22 00:00:00Z,LU1 3QQ,Terraced,Established,Freehold,119,,ASHTON ROAD,LUTON,LUTON,LUTON,LUTON,Standard,Addition,51.8711930000,-0.4169880000
