600000,2002-07-30 00:00:00Z,SN11 0LH,Detached,Established,Freehold,ROOKERY FARMHOUSE,,ROOKERY PARK,CALNE,CALNE,NORTH WILTSHIRE,WILTSHIRE,Standard,Addition,51.4245450000,-2.0028280000
136678,2016-08-19 00:00:00Z,SN11 0FH,Other,Established,Freehold,2,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Additional,Addition,51.4242910000,-2.0009070000
359995,2016-05-20 00:00:00Z,SN11 0FH,Detached,New Build,Freehold,3,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4242910000,-2.0009070000
356995,2016-12-16 00:00:00Z,SN11 0FL,Detached,New Build,Freehold,10,,OLIVERS COURT,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4255140000,-2.0007490000
360995,2016-12-16 00:00:00Z,SN11 0FL,Detached,New Build,Freehold,9,,OLIVERS COURT,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4255140000,-2.0007490000
340995,2016-12-16 00:00:00Z,SN11 0FL,Detached,New Build,Freehold,8,,OLIVERS COURT,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4255140000,-2.0007490000
268995,2016-06-15 00:00:00Z,SN11 0FH,Detached,New Build,Freehold,1,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4242910000,-2.0009070000
332995,2016-06-10 00:00:00Z,SN11 0FH,Detached,New Build,Freehold,5,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4242910000,-2.0009070000
452995,2017-12-15 00:00:00Z,SN11 0FH,Detached,New Build,Freehold,36,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4242910000,-2.0009070000
468995,2017-11-24 00:00:00Z,SN11 0FH,Detached,New Build,Freehold,44,,MORGANS ROAD,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4242910000,-2.0009070000
278995,2017-02-24 00:00:00Z,SN11 0FJ,Detached,New Build,Freehold,4,,KINGSPLAY CLOSE,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4252980000,-2.0015690000
345995,2017-02-24 00:00:00Z,SN11 0FJ,Detached,New Build,Freehold,3,,KINGSPLAY CLOSE,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4252980000,-2.0015690000
358995,2017-02-21 00:00:00Z,SN11 0FL,Detached,New Build,Freehold,7,,OLIVERS COURT,,CALNE,WILTSHIRE,WILTSHIRE,Standard,Addition,51.4255140000,-2.0007490000
