250000,2013-10-31 00:00:00Z,GU14 6FQ,Semi-Detached,New Build,Freehold,4,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-30 00:00:00Z,GU14 6FQ,Terraced,New Build,Freehold,7,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-30 00:00:00Z,GU14 6FQ,Semi-Detached,New Build,Freehold,2,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-30 00:00:00Z,GU14 6FQ,Terraced,New Build,Freehold,1,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-31 00:00:00Z,GU14 6FQ,Terraced,New Build,Freehold,3,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-31 00:00:00Z,GU14 6FQ,Terraced,New Build,Freehold,9,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
250000,2013-10-30 00:00:00Z,GU14 6FQ,Terraced,New Build,Freehold,5,,DE HAVILLAND ROAD,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2749360000,-0.7603250000
309950,2014-12-23 00:00:00Z,GU14 6GH,Terraced,New Build,Freehold,14,,NORTHOLT CLOSE,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2747540000,-0.7610860000
299950,2014-12-23 00:00:00Z,GU14 6GH,Terraced,New Build,Freehold,11,,NORTHOLT CLOSE,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2747540000,-0.7610860000
299950,2014-12-23 00:00:00Z,GU14 6GH,Terraced,New Build,Freehold,13,,NORTHOLT CLOSE,,FARNBOROUGH,RUSHMOOR,HAMPSHIRE,Standard,Addition,51.2747540000,-0.7610860000
