407000,2011-12-21 00:00:00Z,KT19 8GW,Semi-Detached,New Build,Freehold,4,,FARMSIDE PLACE,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3398440000,-0.2991100000
330000,2011-12-22 00:00:00Z,KT19 8GU,Detached,New Build,Freehold,5,,WEST PARK ROAD,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3398980000,-0.2984760000
380000,2011-12-16 00:00:00Z,KT19 8GY,Detached,New Build,Freehold,11,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
390000,2011-12-20 00:00:00Z,KT19 8GY,Terraced,New Build,Freehold,3,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
424995,2011-12-21 00:00:00Z,KT19 8GW,Detached,New Build,Freehold,2,,FARMSIDE PLACE,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3398440000,-0.2991100000
401000,2011-01-12 00:00:00Z,KT19 8NX,Detached,Established,Freehold,VERONA,,HORTON LANE,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3391250000,-0.2948630000
425000,2011-11-30 00:00:00Z,KT19 8GU,Detached,New Build,Freehold,3,,WEST PARK ROAD,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3398980000,-0.2984760000
287000,2011-05-27 00:00:00Z,KT19 8NX,Detached,Established,Freehold,TIMARU,,HORTON LANE,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3391250000,-0.2948630000
544995,2011-12-20 00:00:00Z,KT19 8GY,Detached,New Build,Freehold,8,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
390000,2011-12-16 00:00:00Z,KT19 8GY,Detached,New Build,Freehold,9,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
532000,2011-12-16 00:00:00Z,KT19 8GY,Detached,New Build,Freehold,13,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
385000,2011-12-21 00:00:00Z,KT19 8GY,Semi-Detached,New Build,Freehold,5,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
375000,2011-12-20 00:00:00Z,KT19 8GY,Terraced,New Build,Freehold,7,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
405000,2011-12-16 00:00:00Z,KT19 8GY,Detached,New Build,Freehold,6,,SHERWOOD WAY,,EPSOM,EPSOM AND EWELL,SURREY,Standard,Addition,51.3387530000,-0.2988780000
