114000,2000-04-07 00:00:00Z,TN20 6QA,Detached,Established,Freehold,POLLYS COTTAGE,,,,MAYFIELD,WEALDEN,EAST SUSSEX,Standard,Addition,51.0248510000,0.2929550000
810000,2011-09-30 00:00:00Z,TN20 6QA,Detached,Established,Freehold,COOMBE HOUSE,,,,MAYFIELD,WEALDEN,EAST SUSSEX,Standard,Addition,51.0248510000,0.2929550000
1295000,2016-10-07 00:00:00Z,TN20 6QA,Detached,Established,Freehold,COOMBE HOUSE,,,,MAYFIELD,WEALDEN,EAST SUSSEX,Standard,Addition,51.0248510000,0.2929550000
5900000,2019-06-03 00:00:00Z,TN20 6QA,Other,Established,Freehold,SHARNDEN OLD MANOR FARM,,,,MAYFIELD,WEALDEN,EAST SUSSEX,Additional,Addition,51.0248510000,0.2929550000
900000,2021-03-12 00:00:00Z,TN20 6QA,Detached,Established,Freehold,POLLYS COTTAGE,,,,MAYFIELD,WEALDEN,EAST SUSSEX,Standard,Addition,51.0248510000,0.2929550000
