180000,1999-08-09 00:00:00Z,LL27 0JS,Detached,Established,Freehold,PLAS CAE COCH,,,,TREFRIW,CONWY,CONWY,Standard,Addition,53.1707930000,-3.8291130000
297000,2016-06-17 00:00:00Z,LL27 0JS,Detached,Established,Freehold,GOLYGFA MYNACHDY,,,,TREFRIW,CONWY,CONWY,Standard,Addition,53.1707930000,-3.8291130000
135000,2021-04-16 00:00:00Z,LL27 0JS,Other,Established,Freehold,COED CAE COCH PLANTATION,,,,TREFRIW,CONWY,CONWY,Additional,Addition,53.1707930000,-3.8291130000
