133000,1995-12-21 00:00:00Z,EX17 3PU,Detached,Established,Freehold,6,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
55000,1996-10-11 00:00:00Z,EX17 3PU,Detached,Established,Freehold,3,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
60000,1996-07-04 00:00:00Z,EX17 3PU,Detached,Established,Freehold,22,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
170000,1997-07-08 00:00:00Z,EX17 3PU,Detached,Established,Freehold,16,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
132000,1998-09-11 00:00:00Z,EX17 3PU,Detached,Established,Freehold,"LITTLE THATCH, 7",,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
120000,1999-01-26 00:00:00Z,EX17 3PU,Detached,Established,Freehold,27,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
180000,2000-08-24 00:00:00Z,EX17 3PU,Detached,Established,Freehold,22,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
194500,2001-01-26 00:00:00Z,EX17 3PU,Detached,Established,Freehold,27,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
145000,2001-05-02 00:00:00Z,EX17 3PU,Semi-Detached,Established,Freehold,9,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
425000,2003-12-15 00:00:00Z,EX17 3PU,Detached,Established,Freehold,29,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
400000,2003-05-30 00:00:00Z,EX17 3PU,Detached,Established,Freehold,27,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
329950,2006-08-30 00:00:00Z,EX17 3PU,Detached,Established,Freehold,4,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
320000,2007-07-11 00:00:00Z,EX17 3PU,Detached,Established,Freehold,5,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
330000,2009-07-31 00:00:00Z,EX17 3PU,Detached,Established,Freehold,12,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
565000,2009-08-18 00:00:00Z,EX17 3PU,Detached,Established,Freehold,28,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
495000,2009-06-23 00:00:00Z,EX17 3PU,Detached,Established,Freehold,16,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
499950,2010-11-02 00:00:00Z,EX17 3PU,Detached,Established,Freehold,3,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
360000,2011-07-04 00:00:00Z,EX17 3PU,Detached,Established,Freehold,4,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
291000,2012-12-10 00:00:00Z,EX17 3PU,Semi-Detached,Established,Freehold,9,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
567500,2015-08-28 00:00:00Z,EX17 3PU,Detached,Established,Freehold,"REDBANKS, 15",,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
330000,2016-07-05 00:00:00Z,EX17 3PU,Detached,Established,Freehold,22,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
640000,2020-11-19 00:00:00Z,EX17 3PU,Detached,Established,Freehold,13,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
307500,2021-01-07 00:00:00Z,EX17 3PU,Detached,Established,Freehold,26,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
450000,2021-03-10 00:00:00Z,EX17 3PU,Detached,Established,Freehold,4,,,HOOKWAY,CREDITON,MID DEVON,DEVON,Standard,Addition,50.7750110000,-3.6313100000
