555000,2007-05-31 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 1,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
385000,2007-06-18 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 9,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
405000,2007-06-26 00:00:00Z,IP28 6SH,Terraced,New Build,Freehold,THE MANOR,1 THE COACH HOUSE,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
375000,2007-11-02 00:00:00Z,IP28 6SH,Semi-Detached,Established,Freehold,THE MANOR,FARRIERS COTTAGE,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
475000,2007-11-19 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 2,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
380000,2007-08-24 00:00:00Z,IP28 6SH,Semi-Detached,New Build,Freehold,THE MANOR,3 THE COACH HOUSE,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
550000,2007-08-24 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 3,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
221000,2008-03-06 00:00:00Z,IP28 6WF,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 8 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
221000,2008-02-26 00:00:00Z,IP28 6WF,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 3 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
255000,2008-02-27 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 13 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
468000,2008-02-15 00:00:00Z,IP28 6WJ,Semi-Detached,Established,Freehold,THE MANOR,TEMPLE 1,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3098380000,0.5169260000
351000,2008-04-03 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 8,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
221000,2008-03-14 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 9 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
375000,2008-04-03 00:00:00Z,IP28 6SH,Terraced,New Build,Freehold,THE MANOR,2 THE COACH HOUSE,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
238000,2008-02-13 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 1 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
405000,2008-01-23 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 5,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
163000,2008-08-22 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 7,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
221000,2008-03-14 00:00:00Z,IP28 6WF,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 12 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
236550,2008-02-13 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 11 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
221000,2008-04-29 00:00:00Z,IP28 6WF,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 5 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
221000,2008-02-21 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 4 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
221000,2008-02-18 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 6 SOUTH COURTYARD,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
425000,2008-10-01 00:00:00Z,IP28 6SH,Detached,New Build,Freehold,THE MANOR,ARCHERY COURT,,HERRINGSWELL,BURY ST. EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
300000,2008-08-08 00:00:00Z,IP28 6SH,Semi-Detached,New Build,Freehold,THE MANOR,BLACKSMITHS COTTAGE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
286432,2009-07-14 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 10,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
353568,2009-07-31 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 4,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
277000,2010-01-29 00:00:00Z,IP28 6SH,Flats/Maisonettes,New Build,Leasehold,THE MANOR,APARTMENT 6,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
410000,2015-07-10 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 4,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
615000,2015-07-31 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 1,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
209500,2015-12-18 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 14 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
352000,2015-07-07 00:00:00Z,IP28 6SH,Detached,Established,Freehold,THE MANOR,EAST LODGE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
400000,2016-03-24 00:00:00Z,IP28 6SH,Semi-Detached,Established,Freehold,THE MANOR,BLACKSMITHS COTTAGE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
260000,2016-03-24 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 6,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
197500,2016-09-30 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 15 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
390000,2016-08-26 00:00:00Z,IP28 6WJ,Terraced,Established,Freehold,THE MANOR,TEMPLE 4,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3098380000,0.5169260000
197500,2016-08-01 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 2 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
355000,2016-07-13 00:00:00Z,IP28 6SH,Semi-Detached,Established,Freehold,THE MANOR,FARRIERS COTTAGE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
290000,2016-09-15 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 8,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
382000,2017-03-30 00:00:00Z,IP28 6WJ,Terraced,Established,Freehold,THE MANOR,TEMPLE 3,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3098380000,0.5169260000
203000,2017-03-31 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 10 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
395000,2017-02-28 00:00:00Z,IP28 6SH,Terraced,Established,Freehold,THE MANOR,1 THE COACH HOUSE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
310000,2017-05-25 00:00:00Z,IP28 6SH,Semi-Detached,Established,Freehold,THE MANOR,3 THE COACH HOUSE,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Additional,Addition,52.3095850000,0.5161780000
185000,2018-10-31 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 7 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
213500,2018-01-26 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 9 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,FOREST HEATH,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
255000,2019-05-10 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 6,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
312500,2019-06-17 00:00:00Z,IP28 6SH,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 5,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Standard,Addition,52.3095850000,0.5161780000
180000,2019-05-08 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 8 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Additional,Addition,52.3099920000,0.5177090000
175000,2021-02-04 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 9 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
180000,2021-09-16 00:00:00Z,IP28 6WF,Flats/Maisonettes,Established,Leasehold,THE MANOR,APARTMENT 5 SOUTH COURTYARD,,HERRINGSWELL,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK,Standard,Addition,52.3099920000,0.5177090000
