72950,1995-06-15 00:00:00Z,TA7 9BP,Detached,Established,Freehold,ELM HOUSE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
180000,1997-12-02 00:00:00Z,TA7 9BP,Detached,Established,Freehold,ZINE HOUSE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
89000,1997-05-06 00:00:00Z,TA7 9BP,Detached,Established,Freehold,BAY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
227000,2000-08-29 00:00:00Z,TA7 9BP,Detached,Established,Freehold,GREYLAKE FARM,(BRANDES),,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
180000,2002-03-14 00:00:00Z,TA7 9BP,Detached,Established,Freehold,AVERY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
151500,2002-07-23 00:00:00Z,TA7 9BP,Detached,Established,Freehold,BAY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
219400,2003-10-10 00:00:00Z,TA7 9BP,Detached,Established,Freehold,AVERY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
415000,2011-05-27 00:00:00Z,TA7 9BP,Detached,Established,Freehold,MOORSEDGE FARM,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
499950,2013-09-30 00:00:00Z,TA7 9BP,Detached,Established,Freehold,ZINE HOUSE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
250000,2015-09-02 00:00:00Z,TA7 9BP,Detached,Established,Freehold,BAY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
340000,2017-09-19 00:00:00Z,TA7 9BP,Detached,Established,Freehold,BAY COTTAGE,,,GREYLAKE,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1146180000,-2.8523730000
