112750,1995-01-26 00:00:00Z,BB3 0NX,Detached,Established,Freehold,HIGHER WHITBANK,,TOCKHOLES ROAD,TOCKHOLES,DARWEN,BLACKBURN,LANCASHIRE,Standard,Addition,53.6955680000,-2.5114810000
64000,1997-04-18 00:00:00Z,BB3 0NS,Semi-Detached,Established,Leasehold,9,,BACK O THE LOWE,TOCKHOLES,DARWEN,BLACKBURN,LANCASHIRE,Standard,Addition,53.6999640000,-2.5156080000
125000,1999-07-13 00:00:00Z,BB3 0NU,Terraced,Established,Leasehold,FAIRHOLME COTTAGE,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
125000,1999-07-13 00:00:00Z,BB3 0NU,Semi-Detached,Established,Freehold,2,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
35000,2000-12-18 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,3,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
35000,2000-08-18 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,2,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
60000,2001-12-21 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,4,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
78000,2002-04-19 00:00:00Z,BB3 0NS,Semi-Detached,Established,Leasehold,9,,BACK O THE LOWE,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6999640000,-2.5156080000
84000,2002-05-03 00:00:00Z,BB3 0NU,Terraced,Established,Freehold,5,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
140000,2002-05-03 00:00:00Z,BB3 0NU,Semi-Detached,Established,Freehold,"WELL CROFT COTTAGE, 3",,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
118000,2003-07-25 00:00:00Z,BB3 0NU,Terraced,Established,Freehold,7,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
157500,2003-12-15 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,3,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
180000,2005-06-17 00:00:00Z,BB3 0NU,Terraced,Established,Freehold,7,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
195000,2006-10-27 00:00:00Z,BB3 0NU,Terraced,Established,Freehold,5,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
350000,2007-12-19 00:00:00Z,BB3 0NU,Terraced,Established,Leasehold,FAIRHOLME COTTAGE,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6990980000,-2.5188120000
155000,2011-12-20 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,2,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
156000,2014-11-11 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,1,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
174730,2015-11-27 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,4,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
185000,2017-06-16 00:00:00Z,BB3 0NY,Terraced,Established,Freehold,3,,PLEASANT VIEW,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Standard,Addition,53.6948000000,-2.5107930000
158000,2019-09-30 00:00:00Z,BB3 0NU,Terraced,Established,Freehold,7,,HIGHERHILL,TOCKHOLES,DARWEN,BLACKBURN WITH DARWEN,BLACKBURN WITH DARWEN,Additional,Addition,53.6990980000,-2.5188120000
