160000,2005-12-21 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,7,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
200000,2005-11-29 00:00:00Z,CA10 2RW,Detached,Established,Freehold,54,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
187000,2005-12-16 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,63,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
160000,2005-07-25 00:00:00Z,CA10 2RW,Semi-Detached,Established,Freehold,8,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
175000,2005-07-12 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,61,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
167500,2006-07-28 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,3,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
200000,2006-04-11 00:00:00Z,CA10 2RW,Detached,New Build,Freehold,60,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
180000,2006-06-09 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,64,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
167500,2006-11-01 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,4,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
299950,2007-04-13 00:00:00Z,CA10 2RW,Semi-Detached,New Build,Freehold,10,,,BURN BANKS,PENRITH,EDEN,CUMBRIA,Standard,Addition,54.5376010000,-2.7632850000
