142000,1995-09-14 00:00:00Z,TA4 3JL,Detached,Established,Freehold,HAM MEADOW,,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
142000,1995-09-14 00:00:00Z,TA4 3JL,Detached,Established,Freehold,HAM MEADOW,,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
265000,1998-03-04 00:00:00Z,TA4 3JL,Detached,Established,Freehold,DENE BARN,,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
175000,1998-08-18 00:00:00Z,TA4 3JL,Detached,Established,Freehold,WINTERS NORTHWAY,,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
250000,2013-06-28 00:00:00Z,TA4 3JL,Semi-Detached,Established,Freehold,NORTHWAY FARM,,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
480000,2015-07-10 00:00:00Z,TA4 3JL,Other,Established,Freehold,NORTHWAY FARM,THE GRANARY,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Additional,Addition,51.0541910000,-3.2369350000
700000,2017-08-08 00:00:00Z,TA4 3JL,Other,Established,Freehold,NORTHWAY FARM,OXENFORD,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Additional,Addition,51.0541910000,-3.2369350000
620000,2017-07-28 00:00:00Z,TA4 3JL,Terraced,Established,Freehold,NORTHWAY FARM,KILNWOOD,,HALSE,TAUNTON,TAUNTON DEANE,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
405000,2019-03-15 00:00:00Z,TA4 3JL,Other,Established,Freehold,NORTHWAY FARM,THE GRANARY,,HALSE,TAUNTON,SOMERSET WEST AND TAUNTON,SOMERSET,Additional,Addition,51.0541910000,-3.2369350000
495000,2021-06-28 00:00:00Z,TA4 3JL,Detached,Established,Freehold,NORTHWAY FARM,THE GRANARY,,HALSE,TAUNTON,SOMERSET WEST AND TAUNTON,SOMERSET,Standard,Addition,51.0541910000,-3.2369350000
