660000,2007-02-02 00:00:00Z,PO7 6TN,Detached,Established,Freehold,CUTLERS FARM BARN,,NEWLANDS LANE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8820270000,-1.0591350000
226000,2016-12-08 00:00:00Z,PO7 7TT,Other,New Build,Freehold,2,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8865850000,-1.0500580000
218000,2016-12-16 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,1,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
355000,2016-12-14 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,7,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
290000,2016-12-09 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,4,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
300000,2016-12-08 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,6,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
305000,2016-12-14 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,5,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
230000,2017-12-20 00:00:00Z,PO7 7TT,Flats/Maisonettes,New Build,Leasehold,52,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
239000,2017-03-29 00:00:00Z,PO7 7TT,Flats/Maisonettes,New Build,Freehold,8,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
280000,2017-03-23 00:00:00Z,PO7 7TR,Semi-Detached,New Build,Freehold,1,,MOORIT PLACE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8874570000,-1.0500120000
282500,2017-03-27 00:00:00Z,PO7 7TR,Semi-Detached,New Build,Freehold,3,,MORRIT PLACE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8874570000,-1.0500120000
282500,2017-03-16 00:00:00Z,PO7 7TR,Semi-Detached,New Build,Freehold,4,,MOORIT PLACE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8874570000,-1.0500120000
225000,2017-12-20 00:00:00Z,PO7 7TT,Flats/Maisonettes,New Build,Leasehold,50,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
273000,2017-12-13 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,54,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
310000,2017-09-13 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,28,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
310000,2017-09-08 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,26,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
262000,2017-09-15 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,30,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
225000,2017-08-25 00:00:00Z,PO7 7YD,Flats/Maisonettes,New Build,Freehold,3,,BEULAH COURT,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8869490000,-1.0505620000
262500,2017-10-27 00:00:00Z,PO7 7TT,Terraced,New Build,Freehold,15,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
274000,2017-12-13 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,56,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
230000,2017-10-27 00:00:00Z,PO7 7YD,Flats/Maisonettes,New Build,Leasehold,2,,BEULAH COURT,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8869490000,-1.0505620000
230000,2017-09-29 00:00:00Z,PO7 7YD,Flats/Maisonettes,New Build,Leasehold,1,,BEULAH COURT,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8869490000,-1.0505620000
375000,2017-12-15 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,21,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
370000,2017-12-13 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,19,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
325000,2017-06-16 00:00:00Z,PO7 7TT,Detached,New Build,Freehold,9,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
260000,2017-06-30 00:00:00Z,PO7 7TT,Semi-Detached,New Build,Freehold,11,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
282000,2017-06-30 00:00:00Z,PO7 7TR,Terraced,New Build,Freehold,2,,MOORIT PLACE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8874570000,-1.0500120000
265500,2017-10-27 00:00:00Z,PO7 7TT,Terraced,New Build,Freehold,17,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
440596,2019-09-30 00:00:00Z,PO7 3DP,Detached,New Build,Freehold,1,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
235000,2019-08-05 00:00:00Z,PO7 7TT,Flats/Maisonettes,Established,Leasehold,50,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
334948,2019-12-09 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,6,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
334948,2019-12-09 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,8,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
354950,2019-12-06 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,3,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8819010000,-1.0502810000
359950,2019-12-13 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,4,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8819010000,-1.0502810000
270000,2019-08-02 00:00:00Z,PO7 7TT,Terraced,Established,Freehold,15,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
349950,2019-12-06 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,2,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8819010000,-1.0502810000
344950,2020-01-24 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,5,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8819010000,-1.0502810000
334948,2020-02-21 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,10,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
322114,2020-02-20 00:00:00Z,PO7 3DP,Semi-Detached,New Build,Freehold,12,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
909840,2020-04-02 00:00:00Z,PO7 3DP,Other,Established,Freehold,14,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8819010000,-1.0502810000
660000,2020-12-04 00:00:00Z,PO7 6TN,Other,Established,Freehold,CUTLERS FARM,,NEWLANDS LANE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8820270000,-1.0591350000
168000,2021-02-26 00:00:00Z,PO7 7TT,Other,Established,Leasehold,12,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8865850000,-1.0500580000
225000,2021-09-30 00:00:00Z,PO7 7YD,Other,Established,Leasehold,2,,BEULAH COURT,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Additional,Addition,50.8869490000,-1.0505620000
300000,2021-04-23 00:00:00Z,PO7 7TR,Semi-Detached,Established,Freehold,3,,MOORIT PLACE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8874570000,-1.0500120000
380000,2021-05-28 00:00:00Z,PO7 7TT,Detached,Established,Freehold,9,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
242000,2021-02-18 00:00:00Z,PO7 7TT,Flats/Maisonettes,Established,Leasehold,52,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
202500,2021-10-12 00:00:00Z,PO7 3DP,Semi-Detached,Established,Leasehold,15,,BIRKBECK CLOSE,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8819010000,-1.0502810000
287000,2021-03-19 00:00:00Z,PO7 7TT,Semi-Detached,Established,Freehold,54,,AYRSHIRE ROAD,,WATERLOOVILLE,WINCHESTER,HAMPSHIRE,Standard,Addition,50.8865850000,-1.0500580000
