110000,1995-12-08 00:00:00Z,OX13 5PR,Detached,Established,Freehold,15,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
200000,1996-12-20 00:00:00Z,OX13 5PR,Detached,Established,Freehold,7,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
355000,1997-12-16 00:00:00Z,OX13 5PR,Semi-Detached,Established,Freehold,9,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
367500,1998-04-14 00:00:00Z,OX13 5PR,Detached,Established,Freehold,18,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
385000,1999-01-14 00:00:00Z,OX13 5PR,Detached,Established,Freehold,7,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
750000,2002-07-31 00:00:00Z,OX13 5PR,Detached,Established,Freehold,18,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
550000,2002-04-09 00:00:00Z,OX13 5PR,Detached,Established,Freehold,7,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
440000,2006-11-10 00:00:00Z,OX13 5PR,Semi-Detached,Established,Freehold,22,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
650000,2006-04-12 00:00:00Z,OX13 5PR,Semi-Detached,Established,Freehold,9,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
335000,2012-08-17 00:00:00Z,OX13 5PR,Semi-Detached,Established,Freehold,26,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
825000,2016-07-08 00:00:00Z,OX13 5PR,Detached,Established,Freehold,"HUNTERS MOON, 7",,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
500000,2021-03-26 00:00:00Z,OX13 5PR,Semi-Detached,Established,Freehold,19,,,EATON,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,Standard,Addition,51.7258380000,-1.3532970000
