57000,1995-11-24 00:00:00Z,SE9 6AF,Terraced,Established,Freehold,48,,SHAWBROOKE ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4557690000,0.0353780000
69000,1995-04-06 00:00:00Z,SE9 6AH,Semi-Detached,Established,Freehold,52,,SHAWBROOKE ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4570610000,0.0376490000
71000,1995-12-08 00:00:00Z,SE9 6DG,Semi-Detached,Established,Freehold,3,,LIONEL GARDENS,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4542380000,0.0391240000
101000,1995-12-12 00:00:00Z,SE9 5LT,Semi-Detached,Established,Freehold,420,,WESTHORNE AVENUE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4511600000,0.0333410000
25000,1995-01-27 00:00:00Z,SE9 5LN,Semi-Detached,Established,Leasehold,172,,ELTHAM ROAD,,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4526060000,0.0320990000
128500,1995-12-12 00:00:00Z,SE9 5JZ,Semi-Detached,Established,Freehold,3,,ELTHAM GREEN,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4534760000,0.0358950000
59995,1995-08-01 00:00:00Z,SE9 6AW,Terraced,Established,Freehold,29,,KNOCKHOLT ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4555810000,0.0379170000
100000,1995-02-10 00:00:00Z,SE9 6AE,Semi-Detached,Established,Freehold,19,,SHAWBROOKE ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4549610000,0.0353130000
67000,1995-11-15 00:00:00Z,SE9 6AH,Terraced,Established,Freehold,64,,SHAWBROOKE ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4570610000,0.0376490000
64000,1995-01-04 00:00:00Z,SE9 6AB,Semi-Detached,Established,Freehold,6,,LEGATT ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4547330000,0.0365260000
59500,1995-10-20 00:00:00Z,SE9 5LT,Semi-Detached,Established,Freehold,478,,WESTHORNE AVENUE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4511600000,0.0333410000
58000,1995-03-31 00:00:00Z,SE9 6JB,Terraced,Established,Freehold,62,,WILL CROOKS GARDENS,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4598460000,0.0362210000
85500,1995-01-23 00:00:00Z,SE9 5LN,Terraced,Established,Freehold,194,,ELTHAM ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4526060000,0.0320990000
138000,1995-01-18 00:00:00Z,SE9 5LB,Detached,Established,Freehold,8,,ELTHAM GREEN,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4534310000,0.0348420000
95000,1995-11-24 00:00:00Z,SE9 5HR,Semi-Detached,Established,Freehold,17,,MIDDLE PARK AVENUE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4506990000,0.0362750000
59995,1995-09-05 00:00:00Z,SE9 5LB,Terraced,Established,Freehold,11,,ELTHAM GREEN,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4534310000,0.0348420000
93000,1995-08-14 00:00:00Z,SE9 5LR,Semi-Detached,Established,Freehold,463,,WESTHORNE AVENUE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4515050000,0.0323670000
53500,1995-07-13 00:00:00Z,SE9 6BA,Terraced,Established,Freehold,23,,ELTHAM GREEN ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4548970000,0.0343170000
100000,1995-11-24 00:00:00Z,SE9 5LT,Semi-Detached,Established,Freehold,456,,WESTHORNE AVENUE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4511600000,0.0333410000
63000,1995-08-04 00:00:00Z,SE9 6BJ,Terraced,Established,Freehold,61,,ELTHAM GREEN ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4564010000,0.0341970000
135000,1995-08-25 00:00:00Z,SE9 5LP,Detached,Established,Freehold,28,,CEDARHURST DRIVE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4520650000,0.0306790000
61000,1995-08-31 00:00:00Z,SE9 6BE,Semi-Detached,Established,Freehold,101,,ELTHAM GREEN ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4586530000,0.0334480000
59995,1996-04-04 00:00:00Z,SE9 6BB,Semi-Detached,Established,Freehold,112,,MEADOWSIDE,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4569890000,0.0329560000
