695000,2018-11-15 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,4,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1290000,2018-08-24 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,18,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
700000,2018-08-09 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,3,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
693000,2018-08-31 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,1,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
710000,2018-10-12 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,2,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
845000,2018-09-27 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,9,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1670000,2018-06-29 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,20,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
700000,2019-04-18 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,5,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1375000,2019-02-27 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,15,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
685000,2019-03-29 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,8,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Additional,Addition,51.1805510000,-0.0322290000
1475000,2019-09-30 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,14,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1350000,2019-06-26 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,17,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1550000,2019-06-27 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,16,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1500000,2019-09-30 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,11,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
800000,2019-03-29 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,10,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
687500,2019-08-13 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,6,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1350000,2019-02-01 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,12,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
685000,2019-06-28 00:00:00Z,RH7 6GR,Semi-Detached,New Build,Freehold,7,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1550000,2019-02-28 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,19,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1558000,2019-09-30 00:00:00Z,RH7 6GR,Detached,New Build,Freehold,13,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
785000,2021-12-17 00:00:00Z,RH7 6GR,Semi-Detached,Established,Freehold,6,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1400000,2021-12-17 00:00:00Z,RH7 6GR,Detached,Established,Freehold,15,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
1550000,2022-01-28 00:00:00Z,RH7 6GR,Detached,Established,Freehold,18,,HIGHFIELD CLOSE,,LINGFIELD,TANDRIDGE,SURREY,Standard,Addition,51.1805510000,-0.0322290000
