160000,2015-01-15 00:00:00Z,SY22 6TR,Detached,Established,Freehold,MINFFORDD,,,,LLANSANFFRAID,POWYS,POWYS,Standard,Addition,52.7921080000,-3.1687470000
265000,2016-06-27 00:00:00Z,SY22 6TR,Detached,Established,Freehold,VOWNOG COTTAGE,,,,LLANSANTFFRAID,POWYS,POWYS,Standard,Addition,52.7921080000,-3.1687470000
325000,2020-11-11 00:00:00Z,SY22 6TR,Other,Established,Freehold,VOWNOG COTTAGE,,,,LLANSANTFFRAID,POWYS,POWYS,Additional,Addition,52.7921080000,-3.1687470000
