180000,2011-12-05 00:00:00Z,TA6 4FL,Detached,New Build,Freehold,43,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
181950,2012-06-15 00:00:00Z,TA6 4FR,Semi-Detached,New Build,Freehold,6,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
179950,2012-11-23 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,5,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
177000,2012-06-29 00:00:00Z,TA6 4GE,Semi-Detached,New Build,Freehold,4,,DEVONSHIRE WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1459440000,-2.9838100000
125000,2012-11-21 00:00:00Z,TA6 4FH,Flats/Maisonettes,New Build,Freehold,29,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
159950,2012-11-16 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,7,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
182950,2012-11-30 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,11,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
169950,2012-11-14 00:00:00Z,TA6 4FH,Semi-Detached,New Build,Freehold,25,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
63750,2012-01-31 00:00:00Z,TA6 4FH,Flats/Maisonettes,Established,Leasehold,10,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
125000,2012-03-02 00:00:00Z,TA6 4FH,Flats/Maisonettes,New Build,Freehold,31,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
185000,2012-05-31 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,21,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
130500,2012-06-08 00:00:00Z,TA6 4FP,Flats/Maisonettes,New Build,Freehold,6,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
186000,2012-06-28 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,19,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
103500,2012-06-29 00:00:00Z,TA6 4FH,Flats/Maisonettes,New Build,Leasehold,53,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
152500,2012-09-14 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,20,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
157950,2012-05-25 00:00:00Z,TA6 4FS,Semi-Detached,New Build,Freehold,15,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
151950,2012-03-06 00:00:00Z,TA6 4FS,Semi-Detached,New Build,Freehold,1,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
135000,2012-09-28 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,25,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
181950,2012-06-29 00:00:00Z,TA6 4FR,Semi-Detached,New Build,Freehold,8,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
137950,2012-12-20 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,12,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
177000,2012-05-25 00:00:00Z,TA6 4GE,Semi-Detached,Established,Freehold,2,,DEVONSHIRE WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1459440000,-2.9838100000
224950,2012-11-23 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,33,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
212000,2012-08-10 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,39,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
149000,2012-12-06 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,4,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
158950,2012-06-28 00:00:00Z,TA6 4FS,Semi-Detached,New Build,Freehold,17,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
145000,2012-12-21 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,23,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
75000,2012-09-28 00:00:00Z,TA6 4FH,Terraced,Established,Leasehold,49,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
63750,2012-01-20 00:00:00Z,TA6 4FH,Flats/Maisonettes,New Build,Leasehold,43,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
125000,2012-09-28 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,18,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
75000,2012-02-24 00:00:00Z,TA6 4FH,Flats/Maisonettes,New Build,Leasehold,47,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
175000,2012-09-28 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,17,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
179950,2012-03-23 00:00:00Z,TA6 4FQ,Semi-Detached,New Build,Freehold,2,,HAMPSTEAD DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1480540000,-2.9820100000
129950,2012-04-27 00:00:00Z,TA6 4FP,Flats/Maisonettes,New Build,Freehold,22,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
54000,2012-02-10 00:00:00Z,TA6 4FL,Terraced,New Build,Leasehold,29,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
179950,2012-12-20 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,9,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
179950,2012-11-30 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,7,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
185000,2012-06-27 00:00:00Z,TA6 4FL,Terraced,New Build,Freehold,15,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
135000,2012-10-26 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,8,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
158950,2012-06-29 00:00:00Z,TA6 4FS,Semi-Detached,New Build,Freehold,19,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
115000,2012-06-29 00:00:00Z,TA6 4FP,Flats/Maisonettes,New Build,Freehold,14,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
181950,2012-06-01 00:00:00Z,TA6 4FR,Semi-Detached,New Build,Freehold,2,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
124950,2013-03-28 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,50,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
144950,2013-11-18 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,58,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
169950,2013-11-29 00:00:00Z,TA6 4GA,Semi-Detached,New Build,Freehold,2,,BRITANNIA WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1473640000,-2.9856050000
140000,2013-12-13 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,62,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
155000,2013-05-31 00:00:00Z,TA6 4FH,Terraced,New Build,Freehold,15,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
169950,2013-06-28 00:00:00Z,TA6 4FH,Terraced,New Build,Freehold,19,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
124950,2013-03-28 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,52,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
135000,2013-05-10 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,53,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
179950,2013-02-22 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,1,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
147500,2013-11-01 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,56,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
164000,2013-06-28 00:00:00Z,TA6 4FZ,Terraced,New Build,Freehold,10,,REGENTS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1475100000,-2.9853220000
135000,2013-12-13 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,60,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
135000,2013-02-01 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,54,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
179950,2013-08-23 00:00:00Z,TA6 4FZ,Terraced,New Build,Freehold,12,,REGENTS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1475100000,-2.9853220000
152950,2013-05-17 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,44,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
215000,2013-06-28 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,57,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
199950,2013-11-29 00:00:00Z,TA6 4FH,Semi-Detached,New Build,Freehold,3,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
200000,2013-12-20 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,1,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
120000,2013-11-01 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,49,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
133000,2013-10-29 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,40,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
224950,2013-01-25 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,35,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
125000,2013-05-17 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,55,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
209950,2013-08-30 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,7,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
209950,2013-02-19 00:00:00Z,TA6 4FL,Semi-Detached,New Build,Freehold,41,,REGAL WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1468960000,-2.9817570000
166500,2013-12-18 00:00:00Z,TA6 4GA,Semi-Detached,New Build,Freehold,4,,BRITANNIA WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1473640000,-2.9856050000
179950,2013-08-06 00:00:00Z,TA6 4FZ,Terraced,New Build,Freehold,14,,REGENTS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1475100000,-2.9853220000
210000,2013-08-09 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,23,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
152950,2013-03-28 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,48,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
195000,2013-08-09 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,37,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
120000,2013-11-01 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,47,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
152000,2013-06-28 00:00:00Z,TA6 4FH,Terraced,New Build,Freehold,17,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
134950,2013-06-28 00:00:00Z,TA6 4FS,Terraced,New Build,Freehold,45,,ROYAL DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1491400000,-2.9832770000
135000,2013-11-01 00:00:00Z,TA6 4FR,Terraced,New Build,Freehold,42,,KINGS WALK,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1494480000,-2.9836190000
210000,2013-10-04 00:00:00Z,TA6 4FH,Detached,New Build,Freehold,21,,IMPERIAL WAY,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1469630000,-2.9831530000
127250,2013-02-15 00:00:00Z,TA6 4FP,Terraced,New Build,Freehold,16,,KINGS DRIVE,,BRIDGWATER,SEDGEMOOR,SOMERSET,Standard,Addition,51.1470890000,-2.9812460000
