110000,2000-01-28 00:00:00Z,TQ12 5UW,Semi-Detached,Established,Freehold,BUTTERWELL COTTAGE,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4770540000,-3.6643960000
140000,2002-10-11 00:00:00Z,TQ12 5UW,Semi-Detached,Established,Freehold,BUTTERWELL COTTAGE,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4770540000,-3.6643960000
495990,2004-03-24 00:00:00Z,TQ12 5UW,Detached,Established,Freehold,AMBROOK BARTON,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4770540000,-3.6643960000
503000,2008-07-09 00:00:00Z,TQ12 5UL,Detached,Established,Freehold,ABBOTS CROFT,,,IPPLEPEN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4764790000,-3.6616030000
195000,2009-12-14 00:00:00Z,TQ12 5UW,Semi-Detached,Established,Freehold,BUTTERWELL COTTAGE,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4770540000,-3.6643960000
307000,2014-06-24 00:00:00Z,TQ12 5UW,Terraced,Established,Freehold,BUTTERWELL COTTAGE,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4770540000,-3.6643960000
167000,2017-08-04 00:00:00Z,TQ12 5UW,Other,Established,Freehold,FAIRPLAY STABLES,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Additional,Addition,50.4770540000,-3.6643960000
1650000,2018-10-01 00:00:00Z,TQ12 5UL,Detached,Established,Freehold,GREAT AMBROOK,,,IPPLEPEN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Standard,Addition,50.4764790000,-3.6616030000
875000,2019-03-01 00:00:00Z,TQ12 5UW,Other,Established,Freehold,HIGH BARN,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Additional,Addition,50.4770540000,-3.6643960000
400009,2020-01-17 00:00:00Z,TQ12 5UW,Other,Established,Freehold,THE BURROW,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Additional,Addition,50.4770540000,-3.6643960000
350000,2021-03-15 00:00:00Z,TQ12 5UW,Terraced,Established,Freehold,BUTTERWELL COTTAGE,,,TORBRYAN,NEWTON ABBOT,TEIGNBRIDGE,DEVON,Additional,Addition,50.4770540000,-3.6643960000
