142500,1997-10-31 00:00:00Z,PL30 5PS,Detached,Established,Freehold,THE OLD FORGE COTTAGE,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
79000,1997-07-04 00:00:00Z,PL30 5PS,Semi-Detached,Established,Freehold,CHURCHTOWN COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
54000,1998-09-30 00:00:00Z,PL30 5PS,Semi-Detached,Established,Freehold,LITTLE SKEWES BARN,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
201000,1999-12-09 00:00:00Z,PL30 5PS,Detached,Established,Freehold,THE OLD FORGE COTTAGE,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
84950,1999-07-01 00:00:00Z,PL30 5PS,Terraced,Established,Freehold,CHURCHTOWN,MIDDLE COTTAGE,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
248000,2000-06-12 00:00:00Z,PL30 5PF,Detached,Established,Freehold,LOWER KERNICK FARM,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4403470000,-4.8613320000
145000,2000-12-08 00:00:00Z,PL30 5PF,Detached,Established,Freehold,KERRYN,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4403470000,-4.8613320000
475000,2001-11-16 00:00:00Z,PL30 5PS,Detached,Established,Freehold,WENN MANOR,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
225000,2001-08-31 00:00:00Z,PL30 5PS,Detached,Established,Freehold,HIGHERWAY BARN,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
295000,2004-01-31 00:00:00Z,PL30 5PF,Detached,Established,Freehold,KERRYN,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4403470000,-4.8613320000
395000,2005-08-23 00:00:00Z,PL30 5PS,Detached,Established,Freehold,HIGHERWAY BARN,,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
240000,2006-05-22 00:00:00Z,PL30 5PS,Terraced,Established,Freehold,CHURCHTOWN,MIDDLE COTTAGE,,ST WENN,BODMIN,RESTORMEL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
354900,2007-03-30 00:00:00Z,PL30 5PS,Semi-Detached,Established,Freehold,CHURCHTOWN COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
340000,2010-02-05 00:00:00Z,PL30 5PS,Detached,Established,Freehold,EAST END COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
1240000,2011-03-25 00:00:00Z,PL30 5PS,Detached,Established,Freehold,WENN MANOR,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
385000,2011-08-02 00:00:00Z,PL30 5PS,Detached,Established,Freehold,HIGHERWAY BARN,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
600000,2014-05-15 00:00:00Z,PL30 5PS,Detached,Established,Freehold,MILLSTREAM COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
315000,2017-02-27 00:00:00Z,PL30 5PS,Other,Established,Freehold,CHAPEL COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Additional,Addition,50.4495090000,-4.8618990000
310000,2017-08-25 00:00:00Z,PL30 5PS,Semi-Detached,Established,Freehold,CHURCHTOWN COTTAGE,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
2850000,2018-10-04 00:00:00Z,PL30 5PS,Other,Established,Freehold,LOWER POLGRAIN,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Additional,Addition,50.4495090000,-4.8618990000
455000,2018-11-30 00:00:00Z,PL30 5PS,Other,Established,Freehold,PENHALLOW,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Additional,Addition,50.4495090000,-4.8618990000
390000,2019-01-10 00:00:00Z,PL30 5PS,Detached,Established,Freehold,THE GRANARY,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Standard,Addition,50.4495090000,-4.8618990000
575000,2021-12-07 00:00:00Z,PL30 5PS,Other,Established,Freehold,THE GRANARY,,,ST WENN,BODMIN,CORNWALL,CORNWALL,Additional,Addition,50.4495090000,-4.8618990000
