85000,2000-01-21 00:00:00Z,LL16 5ST,Detached,Established,Freehold,THE LODGE,,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
120000,2010-04-14 00:00:00Z,LL16 5ST,Detached,New Build,Freehold,PENNANT FARM,8,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
150000,2010-04-01 00:00:00Z,LL16 5ST,Detached,New Build,Freehold,PENNANT FARM,9,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
160000,2010-03-30 00:00:00Z,LL16 5ST,Detached,New Build,Freehold,PENNANT FARM,10,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
230000,2011-08-30 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,1,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
194950,2011-12-19 00:00:00Z,LL16 5ST,Detached,New Build,Freehold,PENNANT,,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
230000,2012-10-10 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,3,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
235000,2012-03-06 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,2,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
325000,2013-12-20 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,6,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
325000,2014-08-27 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,5,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
313000,2015-05-15 00:00:00Z,LL16 5ST,Detached,New Build,Freehold,PENNANT FARM,7,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
289000,2016-11-17 00:00:00Z,LL16 5ST,Terraced,New Build,Freehold,PENNANT FARM,4,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
165000,2018-01-05 00:00:00Z,LL16 5ST,Other,Established,Freehold,PENNANT FARM,11,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Additional,Addition,53.1741150000,-3.4172070000
462500,2019-10-18 00:00:00Z,LL16 5ST,Detached,Established,Freehold,PENNANT FARM,10,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
295000,2020-11-27 00:00:00Z,LL16 5ST,Terraced,Established,Freehold,PENNANT FARM,2,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
420000,2021-03-26 00:00:00Z,LL16 5ST,Detached,Established,Freehold,PENNANT FARM,7,PRION ROAD,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1741150000,-3.4172070000
