350000,1996-10-29 00:00:00Z,TN11 9SN,Detached,Established,Freehold,ROUGHWAY COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
350000,1997-08-06 00:00:00Z,TN11 9SN,Detached,Established,Freehold,IVY COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
590873,1997-12-08 00:00:00Z,TN11 9SN,Detached,Established,Freehold,ROUGHWAY COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
499000,2002-10-25 00:00:00Z,TN11 9SN,Detached,Established,Freehold,CROUCHERS COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
570000,2004-11-26 00:00:00Z,TN11 9SN,Detached,Established,Freehold,THE WHITE COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
585000,2006-10-31 00:00:00Z,TN11 9SN,Detached,Established,Freehold,CROUCHERS COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
1300000,2010-02-04 00:00:00Z,TN11 9SN,Detached,Established,Freehold,WEALD RIDGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
850000,2010-08-05 00:00:00Z,TN11 9SN,Detached,Established,Freehold,HALEBANK,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
765000,2011-08-26 00:00:00Z,TN11 9SN,Detached,Established,Freehold,CROUCHERS COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
1900000,2013-07-31 00:00:00Z,TN11 9SN,Detached,Established,Freehold,OAK APPLE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
1000000,2015-08-28 00:00:00Z,TN11 9SN,Detached,Established,Freehold,HALEBANK,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
1040000,2016-02-18 00:00:00Z,TN11 9SN,Detached,Established,Freehold,THE WHITE COTTAGE,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Standard,Addition,51.2532860000,0.3235790000
1910000,2021-08-05 00:00:00Z,TN11 9SN,Other,Established,Freehold,MAKEFEYRES BARN,,,ROUGHWAY,TONBRIDGE,TONBRIDGE AND MALLING,KENT,Additional,Addition,51.2532860000,0.3235790000
