190000,1995-11-09 00:00:00Z,IP22 4LF,Detached,Established,Freehold,95,,DENMARK STREET,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3756760000,1.1043840000
169995,1995-05-12 00:00:00Z,IP22 1BE,Detached,New Build,Freehold,9,,CLARKE CLOSE,PALGRAVE,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3618160000,1.1024690000
65000,1995-11-24 00:00:00Z,IP22 2QF,Detached,Established,Freehold,19,,CHURCH CLOSE,HEPWORTH,DISS,ST EDMUNDSBURY,SUFFOLK,Standard,Addition,52.3349010000,0.9148870000
129995,1995-09-15 00:00:00Z,IP22 1AL,Detached,New Build,Freehold,WOODSIDE,,LION ROAD,PALGRAVE,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3629620000,1.1023290000
41000,1995-09-27 00:00:00Z,IP22 4NJ,Flats/Maisonettes,Established,Leasehold,28,,PARKSIDE COURT,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3743610000,1.1044830000
31000,1995-12-21 00:00:00Z,IP22 4BQ,Terraced,Established,Freehold,11,,FAIR GREEN,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3736000000,1.0989610000
34500,1995-03-01 00:00:00Z,IP22 1EG,Semi-Detached,Established,Freehold,HAZEL COTTAGE,,THE STREET,RICKINGHALL,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3378010000,0.9952540000
97000,1995-06-14 00:00:00Z,IP22 4FH,Detached,Established,Freehold,11,,STEGGLES DRIVE,ROYDON,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3819330000,1.1000470000
87500,1995-11-24 00:00:00Z,IP22 5UZ,Detached,Established,Freehold,REDLANDS,,RECTORY ROAD,GISSING,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.4246500000,1.1621990000
85000,1995-03-24 00:00:00Z,IP22 1NS,Detached,Established,Freehold,WALNUT TREE COTTAGE,,THE STREET,WATTISFIELD,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3291140000,0.9484580000
46350,1995-06-08 00:00:00Z,IP22 4DY,Semi-Detached,New Build,Freehold,93,,SHELFANGER ROAD,ROYDON,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3819600000,1.1055310000
53950,1995-08-31 00:00:00Z,IP22 4YN,Semi-Detached,Established,Freehold,7,,PAINE CLOSE,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3784500000,1.0977450000
37000,1995-08-18 00:00:00Z,IP22 4YR,Terraced,Established,Freehold,37,,GAINSBOROUGH AVENUE,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3766300000,1.1003480000
110000,1995-07-12 00:00:00Z,IP22 2DL,Detached,Established,Freehold,THE RED HOUSE,,COMMON ROAD,SHELFANGER,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.4128900000,1.0965560000
44032,1995-05-19 00:00:00Z,IP22 4EG,Semi-Detached,New Build,Freehold,10,,FACTORY LANE,ROYDON,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3814030000,1.1027730000
45400,1995-12-15 00:00:00Z,IP22 1QL,Detached,Established,Freehold,IVY COTTAGE,,GREAT GREEN,BURGATE,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3442710000,1.0516520000
42500,1995-04-28 00:00:00Z,IP22 4LU,Semi-Detached,Established,Freehold,10,,RUSSET ROAD,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3806890000,1.1001650000
85000,1995-07-07 00:00:00Z,IP22 2NE,Detached,Established,Freehold,"CHESTNUT TREE COTTAGE, 9",,THE STREET,NORTH LOPHAM,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.4107480000,0.9922850000
59950,1995-06-23 00:00:00Z,IP22 1AQ,Terraced,Established,Freehold,4,,FORGE CLOSE,PALGRAVE,DISS,MID SUFFOLK,SUFFOLK,Standard,Addition,52.3642160000,1.1072940000
89950,1995-12-13 00:00:00Z,IP22 4EA,Detached,New Build,Freehold,12,,SCHOLARS WALK,DISS,DISS,SOUTH NORFOLK,NORFOLK,Standard,Addition,52.3802430000,1.1051310000
