750000,2009-08-28 00:00:00Z,OX20 1LJ,Detached,Established,Freehold,THE RETREAT,,BANBURY ROAD,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8515230000,-1.3399420000
420000,2016-03-30 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,4,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Additional,Addition,51.8502300000,-1.3389120000
420000,2016-03-15 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,1,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Additional,Addition,51.8502300000,-1.3389120000
422500,2016-07-29 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,39,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
430000,2016-09-30 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,29,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
435000,2016-10-27 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,30,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
805000,2016-10-21 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,34,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
430000,2016-12-02 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,28,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
405000,2016-03-24 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,6,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
405000,2016-03-31 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,2,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
395000,2016-03-24 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,7,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
390000,2016-03-29 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,5,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
460000,2016-03-18 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,3,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
400000,2016-06-23 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,8,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
410000,2016-06-30 00:00:00Z,OX20 1FQ,Semi-Detached,New Build,Freehold,9,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
430000,2016-08-03 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,38,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
670000,2016-08-05 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,35,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
430000,2016-08-01 00:00:00Z,OX20 1FQ,Terraced,New Build,Freehold,40,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
620000,2016-09-21 00:00:00Z,OX20 1FU,Detached,New Build,Freehold,8,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
645000,2016-09-08 00:00:00Z,OX20 1FU,Detached,New Build,Freehold,9,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
650000,2016-09-09 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,37,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
450000,2017-09-01 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,45,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
400000,2017-10-20 00:00:00Z,OX20 1FU,Semi-Detached,New Build,Freehold,2,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
655000,2017-06-02 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,33,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
825000,2017-07-05 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,32,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
582500,2017-02-24 00:00:00Z,OX20 1FU,Detached,New Build,Freehold,7,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
470000,2017-09-26 00:00:00Z,OX20 1FU,Detached,New Build,Freehold,1,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
173250,2017-04-11 00:00:00Z,OX20 1FQ,Terraced,Established,Leasehold,13,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
390000,2017-12-13 00:00:00Z,OX20 1FU,Semi-Detached,New Build,Freehold,3,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
785000,2017-06-30 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,31,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
639000,2017-07-21 00:00:00Z,OX20 1FQ,Detached,New Build,Freehold,36,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
436000,2018-10-24 00:00:00Z,OX20 1FQ,Terraced,Established,Freehold,40,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
162500,2019-07-16 00:00:00Z,OX20 1FQ,Terraced,Established,Freehold,10,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
420000,2020-12-22 00:00:00Z,OX20 1FQ,Terraced,Established,Freehold,29,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
215000,2020-11-27 00:00:00Z,OX20 1FQ,Terraced,Established,Freehold,28,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
400000,2021-05-26 00:00:00Z,OX20 1FU,Semi-Detached,Established,Freehold,2,,ORCHID WALK,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8503740000,-1.3373710000
172000,2021-03-12 00:00:00Z,OX20 1FQ,Semi-Detached,Established,Leasehold,47,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
190025,2021-12-03 00:00:00Z,OX20 1FQ,Terraced,Established,Leasehold,11,,BLACKBERRY WAY,,WOODSTOCK,WEST OXFORDSHIRE,OXFORDSHIRE,Standard,Addition,51.8502300000,-1.3389120000
