214995,2020-11-27 00:00:00Z,DL5 7BF,Detached,New Build,Freehold,34,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
179995,2020-11-23 00:00:00Z,DL5 7BF,Semi-Detached,New Build,Freehold,36,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
179995,2020-12-04 00:00:00Z,DL5 7BF,Detached,New Build,Freehold,8,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
94496,2020-12-18 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,16,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
156000,2020-11-10 00:00:00Z,DL5 7BF,Semi-Detached,New Build,Freehold,2,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Additional,Addition,54.6306090000,-1.5905700000
120000,2020-11-10 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,4,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Additional,Addition,54.6306090000,-1.5905700000
156000,2020-11-10 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,6,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Additional,Addition,54.6306090000,-1.5905700000
179995,2021-02-25 00:00:00Z,DL5 7BF,Detached,New Build,Freehold,84,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
180995,2021-02-26 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,86,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
181995,2021-02-26 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,90,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
215995,2021-02-25 00:00:00Z,DL5 7BF,Detached,New Build,Freehold,82,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
94496,2021-01-22 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,22,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
179995,2021-02-26 00:00:00Z,DL5 7BF,Detached,New Build,Freehold,24,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
181995,2021-04-30 00:00:00Z,DL5 7BF,Semi-Detached,New Build,Freehold,26,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Standard,Addition,54.6306090000,-1.5905700000
105000,2021-01-22 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,18,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Additional,Addition,54.6306090000,-1.5905700000
105000,2021-01-22 00:00:00Z,DL5 7BF,Terraced,New Build,Freehold,20,,CHESTNUT WAY,,NEWTON AYCLIFFE,COUNTY DURHAM,COUNTY DURHAM,Additional,Addition,54.6306090000,-1.5905700000
