8500,1995-09-29 00:00:00Z,S62 7RZ,Detached,Established,Freehold,25,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
107500,1997-07-29 00:00:00Z,S62 7RZ,Detached,Established,Freehold,27,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
62000,1997-09-26 00:00:00Z,S62 7RZ,Detached,Established,Freehold,18,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
39500,1997-06-02 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,30,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
380000,2001-09-14 00:00:00Z,S62 7RZ,Detached,Established,Freehold,3,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
74000,2002-03-15 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,30,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
325000,2002-10-15 00:00:00Z,S62 7RZ,Detached,Established,Freehold,1,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
108000,2002-07-22 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,42,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
133000,2005-09-09 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,30,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
375000,2007-02-26 00:00:00Z,S62 7RZ,Detached,Established,Freehold,2,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
250000,2011-10-10 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,THE MISSION HOUSE,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
100000,2011-12-16 00:00:00Z,S62 7RZ,Terraced,Established,Freehold,18,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
375000,2013-07-26 00:00:00Z,S62 7RZ,Detached,Established,Freehold,23,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
135000,2014-07-04 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,30,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
112000,2014-06-20 00:00:00Z,S62 7RZ,Terraced,Established,Freehold,18,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
365000,2016-06-06 00:00:00Z,S62 7RZ,Detached,Established,Freehold,25,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
300000,2017-03-06 00:00:00Z,S62 7RZ,Semi-Detached,Established,Freehold,THE MISSION HOUSE,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
147500,2018-09-20 00:00:00Z,S62 7RZ,Terraced,Established,Freehold,18,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
360000,2018-10-05 00:00:00Z,S62 7RZ,Other,Established,Freehold,50,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Additional,Addition,53.4667220000,-1.3704310000
397000,2020-11-06 00:00:00Z,S62 7RZ,Detached,Established,Freehold,25,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
147000,2020-07-06 00:00:00Z,S62 7RZ,Terraced,Established,Freehold,18,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
495000,2022-01-21 00:00:00Z,S62 7RZ,Detached,Established,Freehold,27,,,NETHER HAUGH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,Standard,Addition,53.4667220000,-1.3704310000
