3000000,2017-12-19 00:00:00Z,BL9 8RR,Other,Established,Freehold,A PLANT HIRE,,HOLLINS BROOK WAY,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5739080000,-2.2789280000
3000000,2017-12-19 00:00:00Z,BL9 8RR,Other,Established,Leasehold,WARWICK HOUSE,,HOLLINS BROOK WAY,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5739080000,-2.2789280000
5160000,2017-12-19 00:00:00Z,BL9 8RR,Other,Established,Leasehold,EDINBURGH HOUSE,,HOLLINS BROOK WAY,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5739080000,-2.2789280000
4350000,2017-11-24 00:00:00Z,BL9 8RN,Other,Established,Freehold,"CHATSWORTH HOUSE, 14",,LITTLE 66,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5787510000,-2.2756670000
500000,2018-04-27 00:00:00Z,BL9 8RQ,Other,Established,Freehold,UNIT 2-3,,ROACH BANK ROAD,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5792560000,-2.2786160000
2517388,2019-08-08 00:00:00Z,BL9 8RZ,Other,Established,Freehold,UNIT 7,,PARK 66,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5760310000,-2.2742000000
2451600,2019-07-08 00:00:00Z,BL9 8RZ,Other,Established,Freehold,UNIT 5-6,,PARK 66,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5760310000,-2.2742000000
3312201,2019-07-09 00:00:00Z,BL9 8RZ,Other,Established,Freehold,UNIT 4,,PARK 66,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5760310000,-2.2742000000
5100000,2020-11-24 00:00:00Z,BL9 8RZ,Other,Established,Freehold,UNIT 5-6,,PARK 66,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5760310000,-2.2742000000
4320000,2022-03-09 00:00:00Z,BL9 8RT,Other,Established,Leasehold,WINDSOR HOUSE,,HOLLINS BROOK WAY,,BURY,BURY,GREATER MANCHESTER,Additional,Addition,53.5751130000,-2.2786660000
