82000,1995-06-19 00:00:00Z,CA8 2DJ,Detached,New Build,Freehold,WHITE HOUSE,5,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
91250,1995-09-29 00:00:00Z,CA8 2DJ,Detached,New Build,Freehold,WHITE HOUSE,4,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
89000,1996-09-18 00:00:00Z,CA8 2DJ,Detached,New Build,Freehold,WHITE HOUSE,2,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
59500,1996-10-24 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,THE LIMES,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
35500,1997-10-14 00:00:00Z,CA8 2DJ,Semi-Detached,Established,Freehold,MOOR VIEW,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
91000,1997-07-11 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,2,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
85500,1997-03-07 00:00:00Z,CA8 2DJ,Detached,New Build,Freehold,WHITE HOUSE,3,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
90500,1997-02-27 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,4,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
50000,1997-08-20 00:00:00Z,CA8 2DJ,Semi-Detached,Established,Freehold,GREENSIDE,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
92390,1998-05-01 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,1,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
65500,1999-07-12 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,THE LIMES,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
97000,1999-09-17 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,2,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
70000,2000-08-11 00:00:00Z,CA8 2DJ,Semi-Detached,Established,Freehold,MOOR VIEW,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
99995,2000-07-28 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,5,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
74500,2001-05-25 00:00:00Z,CA8 2DJ,Semi-Detached,Established,Freehold,GREENSIDE,,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
105000,2001-06-01 00:00:00Z,CA8 2DJ,Detached,Established,Freehold,WHITE HOUSE,1,,WALTON,BRAMPTON,CARLISLE,CUMBRIA,Standard,Addition,54.9736870000,-2.7501140000
