149995,2015-02-27 00:00:00Z,CW1 6BG,Other,Established,Leasehold,UNIT B10,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
180000,2015-06-30 00:00:00Z,CW1 6BG,Other,New Build,Leasehold,UNIT B9,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
195000,2016-03-11 00:00:00Z,CW1 6BG,Other,Established,Leasehold,UNIT A6,,FIRST BUSINESS PARK,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
230000,2016-04-26 00:00:00Z,CW1 6YY,Other,Established,Leasehold,2A,,GATEWAY,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0880260000,-2.4216060000
200000,2016-09-30 00:00:00Z,CW1 6BZ,Other,Established,Freehold,VEHICLE CONVERSIONS LTD,,SECOND AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0872990000,-2.4238680000
15000,2017-03-24 00:00:00Z,CW1 6EH,Other,Established,Leasehold,COUNTERPOINT,UNIT 3,WESTON ROAD,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0875300000,-2.4277220000
196212,2017-01-13 00:00:00Z,CW1 6BG,Other,Established,Leasehold,UNIT B8,,FIRST BUSINESS PARK,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
4915000,2017-07-11 00:00:00Z,CW1 6GH,Other,Established,Freehold,Q92 CREWE,,WESTON ROAD,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0827710000,-2.4238080000
862369,2017-12-11 00:00:00Z,CW1 6NE,Other,Established,Freehold,ROOKERY WOOD,,WESTON ROAD,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0814080000,-2.4276760000
8558333,2017-07-11 00:00:00Z,CW1 6GH,Other,Established,Freehold,Q92 CREWE,,WESTON ROAD,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0827710000,-2.4238080000
1000000,2017-10-06 00:00:00Z,CW1 6BG,Other,Established,Freehold,DOVEYS OFFICE SUPPLIES LTD,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
1000000,2017-10-06 00:00:00Z,CW1 6BG,Other,Established,Freehold,PROTEA LTD,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
170000,2018-08-22 00:00:00Z,CW1 6BG,Other,Established,Leasehold,UNIT A4,,FIRST BUSINESS PARK,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
20950000,2019-04-02 00:00:00Z,CW1 6BA,Other,Established,Freehold,B & Q PLC,,WESTON ROAD,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0893950000,-2.4288750000
390000,2019-09-27 00:00:00Z,CW1 6BG,Other,Established,Freehold,UNITS 5 & 6,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
1120000,2019-07-09 00:00:00Z,CW1 6YY,Other,Established,Freehold,AZTEC CHEMICALS,,GATEWAY,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0880260000,-2.4216060000
550000,2020-02-11 00:00:00Z,CW1 6BG,Other,Established,Freehold,EARDLEYS REMOVAL & STORAGE,,FIRST AVENUE,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
250000,2021-03-29 00:00:00Z,CW1 6BG,Other,Established,Leasehold,UNIT B9,,FIRST BUSINESS PARK,,CREWE,CHESHIRE EAST,CHESHIRE EAST,Additional,Addition,53.0885910000,-2.4245970000
