73000,1995-11-24 00:00:00Z,BH10 5BN,Detached,Established,Freehold,6,,WESTERN AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7554530000,-1.8884790000
51000,1995-09-22 00:00:00Z,BH9 2SS,Detached,Established,Freehold,6,,DELHI ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7540330000,-1.8803600000
67500,1995-05-15 00:00:00Z,BH10 6AU,Detached,Established,Freehold,5,,COPPICE VIEW,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7564990000,-1.8823100000
75000,1995-11-03 00:00:00Z,BH10 6JA,Detached,Established,Freehold,50,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7594430000,-1.8856620000
45000,1995-12-08 00:00:00Z,BH9 2SY,Detached,Established,Freehold,71,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
71000,1995-08-08 00:00:00Z,BH9 2SG,Detached,Established,Freehold,18,,HIGHFIELD ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7502060000,-1.8840690000
72000,1995-11-03 00:00:00Z,BH10 6HY,Detached,Established,Freehold,69,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585350000,-1.8858060000
60000,1995-11-17 00:00:00Z,BH10 5AS,Detached,Established,Freehold,76,,BESWICK AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7526290000,-1.8883580000
30000,1995-08-02 00:00:00Z,BH9 2SS,Flats/Maisonettes,Established,Leasehold,1,,DELHI ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7540330000,-1.8803600000
33500,1995-06-16 00:00:00Z,BH9 2SH,Flats/Maisonettes,Established,Leasehold,67,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
62640,1995-07-31 00:00:00Z,BH10 6JA,Detached,Established,Freehold,66,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7594430000,-1.8856620000
70500,1995-06-28 00:00:00Z,BH10 5BH,Detached,Established,Freehold,41,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7575400000,-1.8890130000
40000,1995-11-14 00:00:00Z,BH10 4DY,Flats/Maisonettes,Established,Leasehold,12A,,COLUMBIA ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7515940000,-1.8873260000
80000,1995-04-28 00:00:00Z,BH10 6HF,Detached,Established,Freehold,50,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585000000,-1.8865860000
57000,1995-01-27 00:00:00Z,BH10 5BH,Detached,Established,Freehold,94,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7575400000,-1.8890130000
45000,1995-03-10 00:00:00Z,BH9 2SE,Detached,Established,Freehold,67,,HIGHFIELD ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7504850000,-1.8840260000
56000,1995-11-17 00:00:00Z,BH9 2SH,Detached,Established,Freehold,107,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
51000,1995-09-29 00:00:00Z,BH10 6JZ,Semi-Detached,Established,Freehold,93,,HEADSWELL AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7597740000,-1.8837760000
30500,1995-07-11 00:00:00Z,BH10 6AW,Flats/Maisonettes,Established,Leasehold,112,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7567600000,-1.8825500000
40500,1995-10-13 00:00:00Z,BH10 5AP,Flats/Maisonettes,Established,Leasehold,43,FLAT 2,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7536830000,-1.8899720000
59000,1995-10-31 00:00:00Z,BH9 2SH,Detached,Established,Freehold,73,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
63500,1995-03-29 00:00:00Z,BH10 5AQ,Semi-Detached,Established,Freehold,7,,BARNES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7544550000,-1.8885380000
57500,1995-07-31 00:00:00Z,BH10 5AG,Detached,Established,Freehold,14,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
67000,1995-06-30 00:00:00Z,BH10 4HD,Detached,Established,Freehold,6,,KINSBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7507760000,-1.8874550000
64000,1995-09-08 00:00:00Z,BH10 5AG,Detached,Established,Freehold,12,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
75000,1995-02-06 00:00:00Z,BH10 6JR,Detached,Established,Freehold,37,,ROMNEY ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7598020000,-1.8846270000
24000,1995-10-02 00:00:00Z,BH10 5AR,Detached,Established,Freehold,18,GROUND FLOOR FLAT,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7535650000,-1.8895890000
72250,1995-07-07 00:00:00Z,BH10 5BH,Detached,Established,Freehold,47,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7575400000,-1.8890130000
75000,1995-06-08 00:00:00Z,BH9 2TP,Detached,Established,Freehold,41,,ASHTON ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7544280000,-1.8800750000
72000,1995-04-07 00:00:00Z,BH9 2SH,Detached,Established,Freehold,113,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
64000,1995-09-15 00:00:00Z,BH10 6JA,Detached,Established,Freehold,62,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7594430000,-1.8856620000
41000,1995-07-28 00:00:00Z,BH10 5AP,Flats/Maisonettes,Established,Leasehold,43,FLAT 4,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7536830000,-1.8899720000
59950,1995-09-29 00:00:00Z,BH10 6AN,Detached,Established,Freehold,62,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7593030000,-1.8804310000
42000,1995-11-17 00:00:00Z,BH10 5AR,Flats/Maisonettes,Established,Leasehold,4A,,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7535650000,-1.8895890000
37000,1995-03-03 00:00:00Z,BH10 6HF,Semi-Detached,Established,Freehold,4,,LEYBOURNE AVENUE,NORTHBOURNE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585000000,-1.8865860000
73000,1995-06-09 00:00:00Z,BH10 5AG,Detached,Established,Freehold,23,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
62300,1995-12-14 00:00:00Z,BH10 6BJ,Detached,Established,Freehold,76,,PINEVALE CRESCENT,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7577110000,-1.8808320000
60000,1995-07-07 00:00:00Z,BH9 2SY,Detached,Established,Freehold,67,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
81500,1995-03-10 00:00:00Z,BH10 6HF,Detached,Established,Freehold,66,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585000000,-1.8865860000
23000,1995-07-18 00:00:00Z,BH10 5AP,Flats/Maisonettes,Established,Leasehold,33A,,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7536830000,-1.8899720000
29750,1995-09-18 00:00:00Z,BH10 5AP,Flats/Maisonettes,New Build,Leasehold,51,,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7536830000,-1.8899720000
60000,1995-05-05 00:00:00Z,BH10 6HJ,Detached,Established,Freehold,92,,WESTERN AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585190000,-1.8881740000
60000,1995-08-22 00:00:00Z,BH10 6JR,Semi-Detached,Established,Freehold,3,,ROMNEY ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7598020000,-1.8846270000
74000,1995-07-03 00:00:00Z,BH9 2SG,Detached,Established,Freehold,38,,HIGHFIELD ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7502060000,-1.8840690000
54500,1995-11-20 00:00:00Z,BH10 5AD,Detached,Established,Freehold,18,,COOMBE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7534370000,-1.8865840000
62000,1995-12-15 00:00:00Z,BH10 5BE,Detached,Established,Freehold,18,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7566710000,-1.8846060000
58000,1995-11-24 00:00:00Z,BH10 5BQ,Detached,Established,Freehold,84,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7571510000,-1.8874260000
69125,1996-08-02 00:00:00Z,BH10 6HF,Detached,Established,Freehold,38,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585000000,-1.8865860000
71000,1996-10-30 00:00:00Z,BH9 2SH,Detached,Established,Freehold,89,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
63500,1996-10-18 00:00:00Z,BH10 6AW,Detached,Established,Freehold,122,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7567600000,-1.8825500000
58500,1996-08-02 00:00:00Z,BH10 6AG,Detached,Established,Freehold,91,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7596180000,-1.8807990000
56500,1996-05-31 00:00:00Z,BH10 6AQ,Detached,Established,Freehold,107,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7569930000,-1.8829950000
55000,1996-02-06 00:00:00Z,BH10 4DZ,Terraced,Established,Freehold,9,,COLUMBIA ROAD,ENSBURY PARK,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7518990000,-1.8870980000
74500,1996-11-11 00:00:00Z,BH10 5AA,Detached,Established,Freehold,23,,COOMBE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7538660000,-1.8863050000
56500,1996-06-21 00:00:00Z,BH10 6AN,Detached,Established,Freehold,38,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7593030000,-1.8804310000
53000,1996-12-23 00:00:00Z,BH9 2TP,Detached,Established,Freehold,47A,,ASHTON ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7544280000,-1.8800750000
59000,1996-12-06 00:00:00Z,BH9 2SY,Detached,Established,Freehold,63,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
41500,1996-10-14 00:00:00Z,BH9 2SS,Detached,Established,Freehold,19,,DELHI ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7540330000,-1.8803600000
60000,1996-04-26 00:00:00Z,BH10 6JZ,Detached,Established,Freehold,81,,HEADSWELL AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7597740000,-1.8837760000
65000,1996-08-06 00:00:00Z,BH10 6ES,Detached,Established,Freehold,21,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7584370000,-1.8872100000
53000,1996-09-13 00:00:00Z,BH10 5AG,Detached,Established,Freehold,35,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
73000,1996-01-19 00:00:00Z,BH10 6HG,Detached,Established,Freehold,69,,WESTERN AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7586010000,-1.8888830000
7000,1996-05-29 00:00:00Z,BH10 4DZ,Terraced,Established,Freehold,15A,,COLUMBIA ROAD,ENSBURY PARK,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7518990000,-1.8870980000
67000,1996-05-08 00:00:00Z,BH10 6LD,Detached,Established,Freehold,96A,,HEADSWELL AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7595660000,-1.8832380000
68000,1996-04-26 00:00:00Z,BH10 6LA,Detached,Established,Freehold,119,,HEADSWELL AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7580110000,-1.8833130000
52000,1996-11-22 00:00:00Z,BH10 5BD,Detached,Established,Freehold,17,,HILL VIEW ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7563670000,-1.8853440000
68000,1996-12-04 00:00:00Z,BH10 5AG,Detached,Established,Freehold,35,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
66000,1996-07-29 00:00:00Z,BH10 5AG,Detached,Established,Freehold,28,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
74000,1996-03-29 00:00:00Z,BH10 6HZ,Detached,Established,Freehold,8,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7578330000,-1.8850710000
81950,1996-11-28 00:00:00Z,BH10 6AQ,Detached,Established,Freehold,115,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7569930000,-1.8829950000
19500,1996-09-16 00:00:00Z,BH10 4DZ,Semi-Detached,Established,Freehold,11,FLAT 2,COLUMBIA ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7518990000,-1.8870980000
79000,1996-08-13 00:00:00Z,BH10 6HF,Detached,Established,Freehold,24,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585000000,-1.8865860000
64000,1996-07-26 00:00:00Z,BH9 2SL,Detached,Established,Freehold,108,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7507990000,-1.8836000000
59500,1996-01-08 00:00:00Z,BH10 6AU,Semi-Detached,Established,Freehold,8,,COPPICE VIEW,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7564990000,-1.8823100000
66000,1996-04-29 00:00:00Z,BH10 6JA,Detached,Established,Freehold,44,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7594430000,-1.8856620000
93000,1996-10-15 00:00:00Z,BH10 6AT,Detached,Established,Freehold,4,,PARKSIDE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7543620000,-1.8858450000
80000,1996-07-25 00:00:00Z,BH10 6AG,Detached,Established,Freehold,17,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7596180000,-1.8807990000
72000,1996-11-01 00:00:00Z,BH10 4HE,Detached,Established,Freehold,25,,KINSBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7509120000,-1.8892130000
60000,1996-03-13 00:00:00Z,BH9 2SH,Detached,Established,Freehold,87,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7510600000,-1.8834570000
42250,1996-07-19 00:00:00Z,BH9 2SU,Flats/Maisonettes,Established,Leasehold,40,,MIDDLETON ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533510000,-1.8812540000
39500,1996-11-29 00:00:00Z,BH10 5AR,Flats/Maisonettes,Established,Leasehold,4A,,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7535650000,-1.8895890000
60000,1996-05-24 00:00:00Z,BH10 6HJ,Detached,Established,Freehold,54,,WESTERN AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585190000,-1.8881740000
60000,1996-11-01 00:00:00Z,BH10 5AE,Detached,Established,Freehold,46,,COOMBE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7556760000,-1.8869050000
59000,1996-01-31 00:00:00Z,BH9 2SU,Semi-Detached,Established,Freehold,2,,MIDDLETON ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533510000,-1.8812540000
37000,1996-09-11 00:00:00Z,BH10 6HY,Flats/Maisonettes,Established,Leasehold,41A,,BROUGHTON AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7585350000,-1.8858060000
63000,1996-10-09 00:00:00Z,BH10 4DU,Detached,Established,Freehold,46,,COLUMBIA ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7518110000,-1.8889980000
77000,1996-01-05 00:00:00Z,BH10 6ES,Detached,Established,Freehold,17,,LEYBOURNE AVENUE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7584370000,-1.8872100000
39000,1996-04-04 00:00:00Z,BH10 5AP,Flats/Maisonettes,Established,Leasehold,33A,,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7536830000,-1.8899720000
50500,1996-12-13 00:00:00Z,BH10 5FL,Detached,Established,Freehold,5,,BESWICK GARDENS,,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7525470000,-1.8870120000
45000,1996-06-04 00:00:00Z,BH9 2SL,Detached,Established,Freehold,120,,ENSBURY PARK ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7507990000,-1.8836000000
69000,1996-04-26 00:00:00Z,BH10 6AN,Detached,Established,Freehold,38,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7593030000,-1.8804310000
58500,1996-04-12 00:00:00Z,BH9 2SY,Detached,Established,Freehold,73,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
79950,1996-08-23 00:00:00Z,BH10 6AN,Detached,Established,Freehold,46,,REDHILL DRIVE,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7593030000,-1.8804310000
78500,1996-08-12 00:00:00Z,BH9 2SG,Detached,Established,Freehold,32,,HIGHFIELD ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7502060000,-1.8840690000
38000,1996-07-26 00:00:00Z,BH10 5AR,Flats/Maisonettes,Established,Leasehold,18,GROUND FLOOR FLAT,DRAYCOTT ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7535650000,-1.8895890000
58000,1996-07-22 00:00:00Z,BH10 5AG,Detached,Established,Freehold,19,,COOMBE GARDENS,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7533030000,-1.8879740000
58000,1996-05-16 00:00:00Z,BH9 2SY,Semi-Detached,Established,Freehold,103,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
60000,1996-09-13 00:00:00Z,BH9 2SY,Semi-Detached,Established,Freehold,85,,ELMES ROAD,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,Standard,Addition,50.7531890000,-1.8816520000
