35500,1995-04-28 00:00:00Z,E16 4AL,Flats/Maisonettes,Established,Leasehold,64,,LING ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5185200000,0.0198110000
21500,1995-01-12 00:00:00Z,E16 1QR,Flats/Maisonettes,Established,Leasehold,73,,FORMUNT CLOSE,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5153340000,0.0147410000
21500,1995-02-10 00:00:00Z,E16 1LW,Terraced,Established,Freehold,9,,ROGERS ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5130800000,0.0156070000
36000,1995-03-21 00:00:00Z,E16 1NE,Terraced,Established,Freehold,89,,BUTCHERS ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5116550000,0.0199830000
28000,1995-02-17 00:00:00Z,E16 4AJ,Flats/Maisonettes,Established,Leasehold,61,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5182980000,0.0196420000
55000,1995-09-29 00:00:00Z,E16 4AS,Terraced,Established,Freehold,120,,HAYDAY ROAD,LONDON,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5184330000,0.0185670000
56000,1995-12-12 00:00:00Z,E16 1NP,Terraced,Established,Freehold,47,,FORDS PARK ROAD,LONDON,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5148590000,0.0187840000
34000,1995-03-09 00:00:00Z,E16 4AS,Terraced,Established,Freehold,120,,HAYDAY ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5184330000,0.0185670000
57000,1995-05-30 00:00:00Z,E16 4AA,Terraced,Established,Freehold,16,,CHANDLER AVENUE,LONDON,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5178570000,0.0175910000
43000,1995-08-03 00:00:00Z,E16 4DR,Terraced,Established,Freehold,194,,NEWHAVEN LANE,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5193920000,0.0182210000
22500,1995-11-15 00:00:00Z,E16 4AL,Flats/Maisonettes,Established,Leasehold,48,,LING ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5185200000,0.0198110000
65000,1995-04-18 00:00:00Z,E16 4HQ,Terraced,Established,Freehold,137,,BARKING ROAD,CANNING TOWN,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5178340000,0.0122260000
47500,1995-06-06 00:00:00Z,E16 4AJ,Flats/Maisonettes,Established,Leasehold,33,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5182980000,0.0196420000
35000,1995-11-09 00:00:00Z,E16 4AJ,Flats/Maisonettes,Established,Leasehold,61,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5182980000,0.0196420000
50000,1995-05-11 00:00:00Z,E16 4PL,Terraced,Established,Freehold,22,,MALMESBURY TERRACE,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5183450000,0.0116450000
39995,1995-06-30 00:00:00Z,E16 1LW,Flats/Maisonettes,Established,Leasehold,28,,ROGERS ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5130800000,0.0156070000
47500,1995-02-02 00:00:00Z,E16 4HQ,Terraced,Established,Freehold,139,,BARKING ROAD,CANNING TOWN,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5178340000,0.0122260000
35500,1995-10-20 00:00:00Z,E16 1HQ,Flats/Maisonettes,Established,Leasehold,118,,LAWRENCE STREET,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5160470000,0.0155940000
37000,1995-12-14 00:00:00Z,E16 4AD,Terraced,Established,Freehold,18,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5179950000,0.0194560000
28000,1995-07-21 00:00:00Z,E16 1JE,Terraced,Established,Freehold,11,,MORE CLOSE,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5140880000,0.0128660000
27100,1995-05-01 00:00:00Z,E16 4AJ,Flats/Maisonettes,Established,Leasehold,33,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5182980000,0.0196420000
47000,1995-04-24 00:00:00Z,E16 1LW,Terraced,Established,Freehold,9,,ROGERS ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5130800000,0.0156070000
20000,1995-10-24 00:00:00Z,E16 4AD,Flats/Maisonettes,Established,Leasehold,2,,KILDARE ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5179950000,0.0194560000
59000,1996-04-29 00:00:00Z,E16 1LP,Terraced,Established,Freehold,12,,THORNE CLOSE,LONDON,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5139000000,0.0170410000
34000,1996-05-24 00:00:00Z,E16 1EP,Terraced,Established,Freehold,49,,LAWRENCE STREET,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5161970000,0.0142020000
36000,1996-08-16 00:00:00Z,E16 1LR,Flats/Maisonettes,Established,Leasehold,82,,ROGERS ROAD,,LONDON,NEWHAM,GREATER LONDON,Standard,Addition,51.5143680000,0.0159660000
