145000,2018-11-15 00:00:00Z,SA48 8LS,Detached,Established,Freehold,BANC GLANDULAIS,,,,LAMPETER,CEREDIGION,CEREDIGION,Standard,Addition,52.1202350000,-4.0697910000
151000,2019-08-09 00:00:00Z,SA48 8LS,Detached,Established,Freehold,CWMRHYS,,,,LAMPETER,CEREDIGION,CEREDIGION,Standard,Addition,52.1202350000,-4.0697910000
