202792,1996-11-05 00:00:00Z,BA22 7PJ,Detached,Established,Leasehold,EYEWELL HOUSE,,,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0255430000,-2.5896730000
26000,1996-05-31 00:00:00Z,BA22 7PB,Semi-Detached,Established,Freehold,BLACKWELL COTTAGES,2,WALES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0226010000,-2.5880670000
50000,1997-04-16 00:00:00Z,BA22 7PB,Semi-Detached,Established,Freehold,BLACKWELL COTTAGES,1,WALES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0226010000,-2.5880670000
89950,1998-03-27 00:00:00Z,BA22 7PD,Semi-Detached,Established,Freehold,2,,EYEWELL COTTAGES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0227680000,-2.5870430000
82000,1998-02-09 00:00:00Z,BA22 7PD,Semi-Detached,Established,Freehold,1,,EYEWELL COTTAGES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0227680000,-2.5870430000
94000,1999-10-07 00:00:00Z,BA22 7PD,Semi-Detached,Established,Freehold,2,,EYEWELL COTTAGES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0227680000,-2.5870430000
268000,2004-07-21 00:00:00Z,BA22 7PB,Semi-Detached,Established,Freehold,BLACKWELL COTTAGES,1,WALES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0226010000,-2.5880670000
245000,2005-10-11 00:00:00Z,BA22 7PD,Semi-Detached,Established,Freehold,2,,EYEWELL COTTAGES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0227680000,-2.5870430000
284000,2007-10-30 00:00:00Z,BA22 7PD,Semi-Detached,Established,Freehold,2,,EYEWELL COTTAGES,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Standard,Addition,51.0227680000,-2.5870430000
460000,2015-10-28 00:00:00Z,BA22 7PH,Other,Established,Freehold,SPARKFORD FILLING STATION,,CAMEL HILL,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Additional,Addition,51.0282380000,-2.5817970000
400000,2019-04-03 00:00:00Z,BA22 7PH,Other,Established,Freehold,SPARKFORD FILLING STATION,,CAMEL HILL,QUEEN CAMEL,YEOVIL,SOUTH SOMERSET,SOMERSET,Additional,Addition,51.0282380000,-2.5817970000
