65250,1995-08-22 00:00:00Z,BD7 1RA,Terraced,Established,Freehold,37,,PEMBERTON DRIVE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7891260000,-1.7644060000
127500,1995-10-30 00:00:00Z,BD7 1QG,Detached,Established,Freehold,SHEARBRIDGE MILLS,,GREAT HORTON ROAD,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7881390000,-1.7698590000
28500,1995-03-17 00:00:00Z,BD5 0PN,Terraced,Established,Freehold,12,,PENNINGTON TERRACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7800030000,-1.7686910000
35000,1995-06-02 00:00:00Z,BD5 0JY,Terraced,Established,Freehold,2,,HOLME STREET,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7816920000,-1.7637040000
30000,1995-10-30 00:00:00Z,BD7 1RG,Terraced,Established,Freehold,33,,SPRING PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7883060000,-1.7679930000
58000,1995-04-24 00:00:00Z,BD7 1RB,Terraced,Established,Freehold,20,,SHERBORNE ROAD,GREAT HORTON,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7889850000,-1.7659400000
57750,1995-05-12 00:00:00Z,BD7 1PP,Terraced,Established,Freehold,89,,GREAT HORTON ROAD,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7895530000,-1.7665590000
38000,1995-08-18 00:00:00Z,BD7 1RL,Terraced,Established,Freehold,22,,RETFORD PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7872380000,-1.7687430000
27000,1995-09-29 00:00:00Z,BD7 1RG,Terraced,Established,Freehold,29,,SPRING PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7883060000,-1.7679930000
25000,1995-12-12 00:00:00Z,BD5 0PJ,Terraced,Established,Freehold,9,,CENTRAL AVENUE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7804250000,-1.7684010000
43500,1995-03-27 00:00:00Z,BD5 0JB,Terraced,Established,Freehold,10,,RUSSELL STREET,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7876450000,-1.7607260000
16500,1995-01-05 00:00:00Z,BD5 0PL,Terraced,Established,Freehold,26,,NURSER PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7808630000,-1.7680940000
57000,1995-10-02 00:00:00Z,BD5 0JD,Terraced,Established,Freehold,3,,TRINITY ROAD,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7869420000,-1.7602600000
14500,1995-06-12 00:00:00Z,BD5 0PQ,Terraced,Established,Freehold,18,,TIVOLI PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7806550000,-1.7667000000
39000,1995-08-18 00:00:00Z,BD5 0LN,Detached,Established,Freehold,128,,PARK LANE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7804250000,-1.7638630000
48000,1995-11-17 00:00:00Z,BD7 1RB,Terraced,Established,Freehold,16,,SHERBORNE ROAD,GREAT HORTON,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7889850000,-1.7659400000
53000,1995-01-11 00:00:00Z,BD7 1PH,Semi-Detached,Established,Freehold,75,,GREAT HORTON ROAD,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7898260000,-1.7652710000
29500,1995-02-24 00:00:00Z,BD5 0NN,Terraced,Established,Freehold,54,,LOUIS AVENUE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7823530000,-1.7661900000
68000,1995-03-15 00:00:00Z,BD7 1RA,Terraced,Established,Freehold,36,,PEMBERTON DRIVE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7891260000,-1.7644060000
37400,1995-04-13 00:00:00Z,BD5 0JP,Semi-Detached,New Build,Freehold,12,,NICOLA COURT,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7815230000,-1.7649040000
34000,1995-09-15 00:00:00Z,BD7 1RG,Terraced,Established,Freehold,8,,SPRING PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7883060000,-1.7679930000
10000,1995-10-04 00:00:00Z,BD5 0LQ,Flats/Maisonettes,Established,Leasehold,6,,MAYFAIR,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7808740000,-1.7639210000
35000,1995-04-13 00:00:00Z,BD5 0JP,Semi-Detached,New Build,Freehold,10,,NICOLA COURT,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7815230000,-1.7649040000
20000,1995-02-24 00:00:00Z,BD5 0PH,Terraced,Established,Freehold,4,,CHISLEHURST PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7806830000,-1.7670330000
26000,1995-04-03 00:00:00Z,BD5 0PQ,Terraced,Established,Freehold,22,,TIVOLI PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7806550000,-1.7667000000
59900,1995-09-15 00:00:00Z,BD7 1RD,Terraced,Established,Freehold,6,,LAISTERIDGE LANE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7891050000,-1.7672300000
30000,1995-01-10 00:00:00Z,BD5 7LX,Terraced,Established,Freehold,2A,,JACOB STREET,,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7804780000,-1.7604060000
30000,1995-11-24 00:00:00Z,BD5 7LX,Terraced,Established,Freehold,2A,,JACOB STREET,,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7804780000,-1.7604060000
16000,1995-03-15 00:00:00Z,BD5 0NN,Terraced,Established,Freehold,39,,LOUIS AVENUE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7823530000,-1.7661900000
32750,1995-10-12 00:00:00Z,BD5 0PH,Terraced,Established,Freehold,19,,CHISLEHURST PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7806830000,-1.7670330000
14000,1995-10-03 00:00:00Z,BD5 0LE,Terraced,Established,Freehold,37,,HOLME STREET,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7813680000,-1.7634480000
50000,1995-06-29 00:00:00Z,BD7 1RG,Terraced,Established,Freehold,45,,SPRING PLACE,BRADFORD,BRADFORD,BRADFORD,WEST YORKSHIRE,Standard,Addition,53.7883060000,-1.7679930000
