70000,1998-07-28 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE OLD SCHOOL HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
300000,2000-07-04 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE PRIESTS HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
307500,2003-08-22 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE OLD SCHOOL HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
210000,2003-05-06 00:00:00Z,HG5 0SE,Detached,Established,Freehold,WEST LODGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
375000,2004-05-14 00:00:00Z,HG5 0SE,Detached,Established,Freehold,GARDENERS COTTAGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
299500,2006-07-10 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE OLD SCHOOL HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
335000,2007-06-15 00:00:00Z,HG5 0SE,Detached,Established,Freehold,WEST LODGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
420000,2008-04-07 00:00:00Z,HG5 0SE,Detached,Established,Freehold,SCHOOL COTTAGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
200000,2013-05-30 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE OLD SCHOOL HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Standard,Addition,54.0170050000,-1.3701530000
325000,2014-07-01 00:00:00Z,HG5 0SE,Detached,Established,Freehold,WEST LODGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Additional,Addition,54.0170050000,-1.3701530000
437500,2016-09-30 00:00:00Z,HG5 0SE,Detached,Established,Freehold,SCHOOL COTTAGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Additional,Addition,54.0170050000,-1.3701530000
850000,2016-12-09 00:00:00Z,HG5 0SE,Other,Established,Freehold,GARDENERS COTTAGE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Additional,Addition,54.0170050000,-1.3701530000
285777,2016-10-21 00:00:00Z,HG5 0SE,Detached,Established,Freehold,THE OLD SCHOOL HOUSE,,,ALLERTON PARK,KNARESBOROUGH,HARROGATE,NORTH YORKSHIRE,Additional,Addition,54.0170050000,-1.3701530000
