93000,2000-04-12 00:00:00Z,LL58 8TH,Detached,Established,Freehold,TYN YRARDD,,,,BEAUMARIS,ISLE OF ANGLESEY,ISLE OF ANGLESEY,Standard,Addition,53.2769990000,-4.1211790000
283760,2015-04-17 00:00:00Z,LL58 8TH,Detached,Established,Freehold,TYN YRARDD,,,,BEAUMARIS,ISLE OF ANGLESEY,ISLE OF ANGLESEY,Standard,Addition,53.2769990000,-4.1211790000
