339000,2004-03-18 00:00:00Z,RM18 7HL,Detached,Established,Leasehold,BERTH,CORY HOUSE 21,TILBURY FREE PORT,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4590520000,0.3574980000
115000,2015-12-04 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 9,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
105000,2015-12-17 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 8,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
105000,2015-12-21 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 10,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
110000,2015-10-08 00:00:00Z,RM18 7DW,Flats/Maisonettes,New Build,Leasehold,DOCKLANDS COURT,FLAT 3,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
111000,2015-12-11 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 6,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Additional,Addition,51.4597580000,0.3598500000
110000,2015-10-01 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 5,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
105000,2015-12-21 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 2,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
115000,2016-01-27 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 1,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Additional,Addition,51.4597580000,0.3598500000
115000,2016-02-05 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 4,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Additional,Addition,51.4597580000,0.3598500000
115000,2016-02-24 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 7,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
124999,2018-12-18 00:00:00Z,RM18 7DW,Flats/Maisonettes,Established,Leasehold,DOCKLANDS COURT,FLAT 1,DOCK ROAD,,TILBURY,THURROCK,THURROCK,Standard,Addition,51.4597580000,0.3598500000
