65000,1996-05-01 00:00:00Z,S9 5NF,Semi-Detached,Established,Freehold,327,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Standard,Addition,53.3914270000,-1.4062620000
139999,2014-07-09 00:00:00Z,S9 5FJ,Detached,Established,Freehold,20,,BARLEYWOOD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Standard,Addition,53.3930150000,-1.4091130000
195000,2016-12-15 00:00:00Z,S9 5PH,Other,Established,Freehold,340,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3901120000,-1.4038150000
230000,2018-04-12 00:00:00Z,S9 5NF,Other,Established,Freehold,315 - 317,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3914270000,-1.4062620000
230000,2018-04-12 00:00:00Z,S9 5NF,Other,Established,Freehold,315 - 317,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3914270000,-1.4062620000
160000,2018-02-12 00:00:00Z,S9 5NF,Other,Established,Freehold,313,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3914270000,-1.4062620000
250000,2019-03-28 00:00:00Z,S9 1TG,Other,Established,Leasehold,"SHEPCOTE OFFICE VILLAGE, 333",UNIT 5,SHEPCOTE LANE,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3990720000,-1.4088480000
1175000,2019-10-18 00:00:00Z,S9 5NF,Other,Established,Freehold,361 - 365,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3914270000,-1.4062620000
275000,2020-08-18 00:00:00Z,S9 1TG,Other,Established,Leasehold,"SHEPCOTE OFFICE VILLAGE, 333",UNIT 1,SHEPCOTE LANE,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3990720000,-1.4088480000
390000,2020-09-30 00:00:00Z,S9 1TG,Other,Established,Leasehold,"SHEPCOTE OFFICE VILLAGE, 333",UNIT 6,SHEPCOTE LANE,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3990720000,-1.4088480000
416250,2021-04-15 00:00:00Z,S9 5PH,Other,Established,Freehold,342,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3901120000,-1.4038150000
313000,2021-01-25 00:00:00Z,S9 5NF,Other,Established,Freehold,315 - 317,,COLEFORD ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,Additional,Addition,53.3914270000,-1.4062620000
