32000,1995-03-10 00:00:00Z,HR9 7QL,Semi-Detached,Established,Freehold,TONNA COTTAGE,,,GATSFORD,ROSS-ON-WYE,HEREFORD,HEREFORD AND WORCESTER,Standard,Addition,51.9396110000,-2.5564190000
23000,1995-03-14 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GATSFORD PITCH,GATSFORD COTTAGE,,GATSFORD,ROSS-ON-WYE,HEREFORD,HEREFORD AND WORCESTER,Standard,Addition,51.9396110000,-2.5564190000
56000,1997-06-23 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GATSFORD PITCH,GATSFORD COTTAGE,,GATSFORD,ROSS-ON-WYE,SOUTH HEREFORDSHIRE,HEREFORD AND WORCESTER,Standard,Addition,51.9396110000,-2.5564190000
167500,1998-09-30 00:00:00Z,HR9 7QL,Detached,Established,Freehold,OLD PARK COTTAGE,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
78000,1999-10-22 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GATSFORD PITCH,GATSFORD COTTAGE,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
193000,2001-10-30 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GRIMES BARN,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
163000,2013-06-28 00:00:00Z,HR9 7QL,Semi-Detached,Established,Freehold,GATSFORD PITCH,GATSFORD COTTAGE,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
185000,2014-05-30 00:00:00Z,HR9 7QL,Semi-Detached,Established,Freehold,TONNA COTTAGE,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
199000,2015-12-04 00:00:00Z,HR9 7QL,Semi-Detached,Established,Freehold,GATSFORD PITCH,GATSFORD COTTAGE,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
310000,2017-06-02 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GATSFORD HOUSE,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Additional,Addition,51.9396110000,-2.5564190000
610000,2018-06-01 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GATSFORD HOUSE,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
741000,2019-10-16 00:00:00Z,HR9 7QL,Detached,Established,Freehold,OLD PARK COTTAGE,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
835000,2021-01-29 00:00:00Z,HR9 7QL,Detached,Established,Freehold,GRIMES BARN,,,GATSFORD,ROSS-ON-WYE,HEREFORDSHIRE,HEREFORDSHIRE,Standard,Addition,51.9396110000,-2.5564190000
