90000,1995-05-26 00:00:00Z,LL16 4NH,Detached,Established,Freehold,ENSTONE,,,LLANRHAEADR,DENBIGH,GLYNDWR,CLWYD,Standard,Addition,53.1659680000,-3.3783290000
82000,1996-10-11 00:00:00Z,LL16 4NH,Semi-Detached,Established,Freehold,AWELON,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
87000,1997-12-01 00:00:00Z,LL16 4NH,Detached,Established,Freehold,CLWYDFAN,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
38000,1998-07-31 00:00:00Z,LL16 4NN,Semi-Detached,Established,Freehold,BRYN LLAN,1,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
98000,1999-10-22 00:00:00Z,LL16 4NN,Detached,Established,Freehold,YR HEN DY HEDDLU,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
90000,1999-02-25 00:00:00Z,LL16 4NN,Detached,Established,Freehold,THE OLD SCHOOL,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
148000,2000-07-19 00:00:00Z,LL16 4NH,Detached,Established,Freehold,HAFOD WEN,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
115000,2001-11-05 00:00:00Z,LL16 4NH,Semi-Detached,Established,Freehold,AWELON,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
162500,2002-07-05 00:00:00Z,LL16 4NN,Detached,Established,Freehold,LLYS ERW,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
265000,2002-11-21 00:00:00Z,LL16 4NH,Detached,Established,Freehold,CRWCWD FARM,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
178000,2003-11-28 00:00:00Z,LL16 4NH,Detached,Established,Freehold,CLWYDFAN,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
335000,2007-11-14 00:00:00Z,LL16 4NN,Detached,Established,Freehold,RHANDIR MWYN,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
365000,2008-07-28 00:00:00Z,LL16 4NH,Detached,Established,Freehold,CRWCWD FARM,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
965000,2009-03-27 00:00:00Z,LL16 4NH,Detached,Established,Freehold,LLWYN MAWR,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
153000,2012-10-26 00:00:00Z,LL16 4NH,Semi-Detached,Established,Freehold,ERW LAS,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1659680000,-3.3783290000
235000,2012-02-29 00:00:00Z,LL16 4NN,Detached,Established,Freehold,RONERAGH,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
145000,2012-02-29 00:00:00Z,LL16 4NN,Semi-Detached,Established,Freehold,BRYN LLAN,3,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
680000,2014-09-05 00:00:00Z,LL16 4NN,Detached,Established,Freehold,LLEWESOG ISAF,,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
165000,2018-09-14 00:00:00Z,LL16 4NN,Semi-Detached,Established,Freehold,BRYN LLAN,4,,LLANRHAEADR,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,Standard,Addition,53.1605800000,-3.3784400000
