28100000,2015-06-12 00:00:00Z,YO90 1WR,Other,Established,Freehold,NORWICH UNION INSURANCE GROUP,,WELLINGTON ROW,,YORK,YORK,YORK,Additional,Addition,53.9592680000,-1.0873170000
12750000,2016-09-28 00:00:00Z,YO90 1UU,Other,Established,Freehold,2,,ROUGIER STREET,,YORK,YORK,YORK,Additional,Addition,53.9589170000,-1.0883760000
15500000,2017-12-06 00:00:00Z,YO90 1UU,Other,Established,Freehold,2,,ROUGIER STREET,,YORK,YORK,YORK,Additional,Addition,53.9589170000,-1.0883760000
