440000,2006-07-28 00:00:00Z,DE13 0QJ,Terraced,New Build,Freehold,WYATT BARN,,SHOBNALL ROAD,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8045160000,-1.6723750000
285000,2006-05-26 00:00:00Z,DE13 0QJ,Terraced,Established,Freehold,SMYTHE BARN,,SHOBNALL ROAD,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8045160000,-1.6723750000
237500,2020-12-18 00:00:00Z,DE13 9EU,Detached,New Build,Freehold,17,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
255000,2020-10-30 00:00:00Z,DE13 9EU,Detached,New Build,Freehold,8,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
237500,2020-12-11 00:00:00Z,DE13 9EU,Detached,New Build,Freehold,9,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
205000,2020-09-25 00:00:00Z,DE13 9EU,Semi-Detached,New Build,Freehold,4,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
207000,2021-01-22 00:00:00Z,DE13 9EU,Semi-Detached,New Build,Freehold,12,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
285000,2021-02-26 00:00:00Z,DE13 9EU,Detached,New Build,Freehold,2,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
210000,2021-04-23 00:00:00Z,DE13 9EU,Semi-Detached,New Build,Freehold,14,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
207000,2021-03-26 00:00:00Z,DE13 9EU,Semi-Detached,New Build,Freehold,6,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
212000,2021-08-02 00:00:00Z,DE13 9EU,Semi-Detached,New Build,Freehold,5,,KNIGHT DRIVE,,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,Standard,Addition,52.8099730000,-1.6794800000
