182000,2009-09-18 00:00:00Z,HU18 1DH,Detached,New Build,Freehold,4,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
130950,2009-12-04 00:00:00Z,HU18 1DH,Semi-Detached,New Build,Freehold,22,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
134950,2009-05-28 00:00:00Z,HU18 1DH,Semi-Detached,New Build,Freehold,5,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
132950,2009-06-04 00:00:00Z,HU18 1DH,Semi-Detached,New Build,Freehold,12,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
159950,2009-05-29 00:00:00Z,HU18 1DH,Detached,New Build,Freehold,8,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
167000,2009-12-18 00:00:00Z,HU18 1DH,Detached,New Build,Freehold,14,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
230000,2009-11-06 00:00:00Z,HU18 1DH,Detached,New Build,Freehold,16,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
185000,2009-11-27 00:00:00Z,HU18 1DH,Detached,New Build,Freehold,3,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
134950,2009-07-31 00:00:00Z,HU18 1DH,Semi-Detached,New Build,Freehold,10,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
202500,2009-06-12 00:00:00Z,HU18 1DH,Semi-Detached,New Build,Freehold,6,,RAWSON WAY,,HORNSEA,EAST RIDING OF YORKSHIRE,EAST RIDING OF YORKSHIRE,Standard,Addition,53.8990710000,-0.1736310000
