150000,1995-10-20 00:00:00Z,SN6 7RX,Detached,Established,Freehold,NORTH LODGE,,,HANNINGTON WICK,SWINDON,THAMESDOWN,THAMESDOWN,Standard,Addition,51.6575720000,-1.7509320000
156000,1996-06-28 00:00:00Z,SN6 7RX,Semi-Detached,Established,Freehold,BRIDGE COTTAGE,,,HANNINGTON WICK,SWINDON,THAMESDOWN,THAMESDOWN,Standard,Addition,51.6575720000,-1.7509320000
55000,1999-11-30 00:00:00Z,SN6 7RX,Detached,Established,Freehold,YEW TREE COTTAGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
60000,2000-11-20 00:00:00Z,SN6 7RX,Detached,Established,Freehold,YEW TREE COTTAGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
249000,2000-06-19 00:00:00Z,SN6 7RX,Semi-Detached,Established,Freehold,BRIDGE COTTAGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
300000,2001-07-10 00:00:00Z,SN6 7RX,Semi-Detached,Established,Freehold,BRIDGE COTTAGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
345000,2002-11-11 00:00:00Z,SN6 7RX,Detached,Established,Freehold,NORTH LODGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
250000,2008-09-01 00:00:00Z,SN6 7RX,Detached,Established,Freehold,WILLOW TREE FARM,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
580000,2011-11-11 00:00:00Z,SN6 7RX,Detached,Established,Freehold,NORTH LODGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
1220000,2018-11-22 00:00:00Z,SN6 7RX,Other,Established,Freehold,YEW TREE FARM,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Additional,Addition,51.6575720000,-1.7509320000
450000,2019-08-21 00:00:00Z,SN6 7RX,Semi-Detached,Established,Freehold,BRIDGE COTTAGE,,,HANNINGTON WICK,SWINDON,SWINDON,SWINDON,Standard,Addition,51.6575720000,-1.7509320000
