160000,1998-01-22 00:00:00Z,CO8 5JP,Detached,Established,Freehold,KINGSMOOR,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9881640000,0.7774350000
327500,1999-10-28 00:00:00Z,CO8 5JP,Detached,Established,Freehold,HIGH PALE FARM,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9881640000,0.7774350000
585000,2011-05-09 00:00:00Z,CO8 5JR,Detached,Established,Freehold,UPLANDS,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9894230000,0.7734460000
316962,2013-04-09 00:00:00Z,CO8 5JP,Detached,Established,Freehold,BURNETTS,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9881640000,0.7774350000
690000,2017-08-11 00:00:00Z,CO8 5JP,Other,Established,Freehold,CRANBROOK,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Additional,Addition,51.9881640000,0.7774350000
780000,2017-06-16 00:00:00Z,CO8 5JP,Other,Established,Freehold,HIGH PALE FARM,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Additional,Addition,51.9881640000,0.7774350000
745000,2017-10-18 00:00:00Z,CO8 5JR,Detached,Established,Freehold,UPLANDS,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9894230000,0.7734460000
520000,2019-02-28 00:00:00Z,CO8 5JP,Detached,Established,Freehold,KINGSMOOR,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9881640000,0.7774350000
450000,2020-09-04 00:00:00Z,CO8 5JP,Other,Established,Freehold,CORN HALL COTTAGE,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Additional,Addition,51.9881640000,0.7774350000
2550000,2020-09-04 00:00:00Z,CO8 5JP,Detached,Established,Freehold,CORN HALL,,SUDBURY ROAD,,BURES,BABERGH,SUFFOLK,Standard,Addition,51.9881640000,0.7774350000
