95000,1995-09-19 00:00:00Z,SN12 6RF,Detached,Established,Freehold,420,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
157000,1996-06-17 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,425,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
134950,1997-06-24 00:00:00Z,SN12 6RF,Detached,Established,Freehold,420,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
125000,1999-10-22 00:00:00Z,SN12 6RF,Detached,Established,Freehold,433,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
115950,1999-07-15 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,431,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
100000,2000-06-01 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,417,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
184500,2002-08-22 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,431,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
163000,2003-02-13 00:00:00Z,SN12 6RF,Detached,Established,Freehold,421,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
230000,2004-08-20 00:00:00Z,SN12 6RF,Detached,Established,Freehold,424,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
220000,2005-08-11 00:00:00Z,SN12 6RF,Detached,Established,Freehold,433,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
327500,2005-01-14 00:00:00Z,SN12 6RF,Detached,Established,Freehold,423,,,REDSTOCKS,MELKSHAM,WEST WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
208000,2009-04-15 00:00:00Z,SN12 6RF,Detached,Established,Freehold,433,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
263500,2012-11-30 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,431,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
635000,2016-02-19 00:00:00Z,SN12 6RF,Detached,Established,Freehold,421A,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
370000,2018-02-28 00:00:00Z,SN12 6RF,Detached,Established,Freehold,424,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
435000,2019-10-15 00:00:00Z,SN12 6RF,Semi-Detached,Established,Freehold,432,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
431000,2019-10-28 00:00:00Z,SN12 6RF,Detached,Established,Freehold,421,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Additional,Addition,51.3633330000,-2.0992870000
295000,2019-03-01 00:00:00Z,SN12 6RF,Detached,Established,Freehold,433,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
390000,2021-03-05 00:00:00Z,SN12 6RF,Detached,Established,Freehold,423,,,REDSTOCKS,MELKSHAM,WILTSHIRE,WILTSHIRE,Standard,Addition,51.3633330000,-2.0992870000
