270000,2005-10-26 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,STEBBINGS BARN,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
399500,2006-04-26 00:00:00Z,IP25 7PS,Semi-Detached,New Build,Freehold,HOME FARM,UNIT 4,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
960000,2007-02-28 00:00:00Z,IP25 7SA,Detached,Established,Freehold,LETTON HALL,,,SHIPDHAM,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6165120000,0.9103130000
295000,2008-10-21 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,STEBBINGS BARN,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
490000,2011-04-14 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,UNIT 2,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
430000,2013-07-17 00:00:00Z,IP25 7PS,Semi-Detached,Established,Freehold,HOME FARM,UNIT 4,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
592500,2014-03-03 00:00:00Z,IP25 7PS,Detached,Established,Freehold,FLINT BARN,,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
635000,2014-11-14 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARMHOUSE,,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
455000,2014-09-05 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,UNIT 4,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
662500,2017-07-05 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARMHOUSE,,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
380000,2017-03-01 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,STEBBINGS BARN,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
650000,2018-10-30 00:00:00Z,IP25 7PS,Other,Established,Freehold,SERENITY HOUSE,,,LETTON,THETFORD,BRECKLAND,NORFOLK,Additional,Addition,52.6125640000,0.9198020000
582500,2018-02-15 00:00:00Z,IP25 7PS,Other,Established,Freehold,HOME FARM,UNIT 2,,LETTON,THETFORD,BRECKLAND,NORFOLK,Additional,Addition,52.6125640000,0.9198020000
345000,2019-06-26 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,STEBBINGS BARN,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
710000,2020-02-28 00:00:00Z,IP25 7PS,Detached,Established,Freehold,FLINT BARN,,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
560000,2021-03-17 00:00:00Z,IP25 7PS,Detached,Established,Freehold,HOME FARM,UNIT 4,,LETTON,THETFORD,BRECKLAND,NORFOLK,Standard,Addition,52.6125640000,0.9198020000
