33000,1995-07-04 00:00:00Z,BH15 4JG,Flats/Maisonettes,Established,Leasehold,186,GARDEN GROUND,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7220340000,-2.0166360000
74000,1995-08-29 00:00:00Z,BH15 4JN,Detached,Established,Freehold,475,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
28000,1995-04-13 00:00:00Z,BH16 5AF,Flats/Maisonettes,Established,Leasehold,40,,TURLIN ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7272040000,-2.0199810000
72000,1995-10-12 00:00:00Z,BH15 4PT,Semi-Detached,Established,Freehold,66,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7259190000,-2.0144130000
28000,1995-01-09 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,24,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
46000,1995-06-14 00:00:00Z,BH15 4PP,Flats/Maisonettes,Established,Leasehold,81,FLAT 4,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
37000,1995-03-30 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,94,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
74500,1995-06-12 00:00:00Z,BH15 4PZ,Detached,Established,Freehold,138,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7268010000,-2.0130950000
94000,1995-05-26 00:00:00Z,BH15 4JL,Detached,Established,Freehold,403,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7222330000,-2.0122300000
52000,1995-07-14 00:00:00Z,BH15 4JN,Detached,Established,Freehold,479,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
50000,1995-09-29 00:00:00Z,BH15 4PR,Terraced,Established,Freehold,15,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7256310000,-2.0148940000
57000,1995-11-10 00:00:00Z,BH15 4LA,Semi-Detached,Established,Freehold,53,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7213600000,-2.0146520000
51500,1995-05-05 00:00:00Z,BH15 4JG,Semi-Detached,Established,Freehold,210,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7220340000,-2.0166360000
41000,1995-11-01 00:00:00Z,BH15 4JL,Flats/Maisonettes,Established,Leasehold,397A,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7222330000,-2.0122300000
38500,1995-07-28 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,122,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
37000,1995-04-10 00:00:00Z,BH15 4PR,Flats/Maisonettes,Established,Leasehold,3,FLAT F,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7256310000,-2.0148940000
40000,1995-02-03 00:00:00Z,BH15 4PS,Flats/Maisonettes,Established,Leasehold,169,FLAT F,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7242560000,-2.0136190000
80000,1995-08-17 00:00:00Z,BH15 4QH,Detached,Established,Freehold,2,,FALCONER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7251370000,-2.0102330000
33000,1995-11-07 00:00:00Z,BH15 4PR,Flats/Maisonettes,Established,Leasehold,1,FLAT E,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7256310000,-2.0148940000
36000,1995-11-24 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,146,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
67000,1995-02-17 00:00:00Z,BH15 4HZ,Detached,Established,Freehold,44,,HOYAL ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7201980000,-2.0159410000
32000,1995-04-28 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,66,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
56500,1995-12-29 00:00:00Z,BH15 4PP,Terraced,Established,Freehold,36,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
59500,1995-08-29 00:00:00Z,BH15 4PX,Semi-Detached,Established,Freehold,143,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7271240000,-2.0155610000
40000,1995-08-04 00:00:00Z,BH15 4QF,Semi-Detached,Established,Freehold,207,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253800000,-2.0122590000
45000,1995-10-06 00:00:00Z,BH15 4PU,Terraced,Established,Freehold,69,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7266030000,-2.0157730000
53000,1995-03-01 00:00:00Z,BH15 4JG,Semi-Detached,Established,Freehold,198,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7220340000,-2.0166360000
58000,1995-07-31 00:00:00Z,BH15 4QE,Terraced,Established,Freehold,157,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7254790000,-2.0114090000
38950,1995-06-02 00:00:00Z,BH15 4JX,Flats/Maisonettes,Established,Leasehold,8A,,GALLOWAY ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7246150000,-2.0180110000
30500,1995-04-13 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,52,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
52500,1995-02-28 00:00:00Z,BH15 4JG,Terraced,Established,Freehold,208,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7220340000,-2.0166360000
38000,1995-11-30 00:00:00Z,BH15 4PT,Flats/Maisonettes,Established,Leasehold,2,FLAT E,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7259190000,-2.0144130000
49500,1995-01-20 00:00:00Z,BH15 4LA,Terraced,Established,Freehold,19,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7213600000,-2.0146520000
92500,1995-10-17 00:00:00Z,BH15 4PZ,Detached,Established,Freehold,98,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7268010000,-2.0130950000
48500,1995-12-01 00:00:00Z,BH15 4QD,Terraced,Established,Freehold,123,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253350000,-2.0127410000
39500,1996-03-22 00:00:00Z,BH15 4PX,Semi-Detached,Established,Freehold,125,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7271240000,-2.0155610000
53500,1996-08-30 00:00:00Z,BH15 4PS,Terraced,Established,Freehold,167,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7242560000,-2.0136190000
38250,1996-05-31 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,96,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
35500,1996-03-18 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,76,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
49500,1996-02-29 00:00:00Z,BH15 4PS,Terraced,Established,Freehold,153,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7242560000,-2.0136190000
44500,1996-02-29 00:00:00Z,BH15 4JT,Semi-Detached,Established,Freehold,25,,CARTERS AVENUE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7244170000,-2.0163250000
46000,1996-10-09 00:00:00Z,BH15 4PP,Semi-Detached,Established,Freehold,119,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
32000,1996-06-21 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,2,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
95000,1996-08-30 00:00:00Z,BH15 4PY,Detached,Established,Freehold,219,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7276820000,-2.0125860000
39250,1996-03-29 00:00:00Z,BH15 4QF,Terraced,Established,Freehold,201,,HEWITT ROAD,HAMWORTHY,POOLE,POOLE,POOLE,Standard,Addition,50.7253800000,-2.0122590000
68950,1996-12-02 00:00:00Z,BH15 4QH,Semi-Detached,Established,Freehold,26,,FALCONER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7251370000,-2.0102330000
50500,1996-11-15 00:00:00Z,BH15 4QD,Terraced,Established,Freehold,117,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253350000,-2.0127410000
58500,1996-10-09 00:00:00Z,BH15 4LA,Semi-Detached,Established,Freehold,47,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7213600000,-2.0146520000
55500,1996-09-29 00:00:00Z,BH15 4LD,Semi-Detached,Established,Freehold,52,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7211980000,-2.0156440000
58250,1996-11-08 00:00:00Z,BH15 4QF,Semi-Detached,Established,Freehold,185,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253800000,-2.0122590000
56000,1996-12-02 00:00:00Z,BH15 4QG,Semi-Detached,Established,Freehold,26,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7247510000,-2.0110970000
78500,1996-03-15 00:00:00Z,BH15 4PY,Detached,Established,Freehold,149,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7276820000,-2.0125860000
55000,1996-11-07 00:00:00Z,BH15 4PX,Semi-Detached,Established,Freehold,133,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7271240000,-2.0155610000
26000,1996-01-22 00:00:00Z,BH15 4JD,Flats/Maisonettes,Established,Leasehold,62,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7236510000,-2.0167210000
57000,1996-09-06 00:00:00Z,BH15 4LE,Semi-Detached,Established,Freehold,15,,LAKE ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7200110000,-2.0131080000
38500,1996-10-01 00:00:00Z,BH15 4PX,Flats/Maisonettes,Established,Leasehold,129,FLAT E,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7271240000,-2.0155610000
37000,1996-04-19 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,70,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
92000,1996-04-26 00:00:00Z,BH15 4PZ,Detached,Established,Freehold,122,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7268010000,-2.0130950000
37500,1996-12-20 00:00:00Z,BH15 4PR,Flats/Maisonettes,Established,Leasehold,3,FLAT B,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7256310000,-2.0148940000
37950,1996-05-16 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,58,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
24500,1996-06-19 00:00:00Z,BH16 5AD,Flats/Maisonettes,Established,Leasehold,10,,GOATHORN CLOSE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7270790000,-2.0184650000
54000,1996-11-22 00:00:00Z,BH15 4JX,Terraced,Established,Freehold,20,,GALLOWAY ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7246150000,-2.0180110000
46500,1996-05-24 00:00:00Z,BH15 4PU,Terraced,Established,Freehold,73,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7266030000,-2.0157730000
47500,1996-08-23 00:00:00Z,BH15 4QD,Terraced,Established,Freehold,113,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253350000,-2.0127410000
30000,1996-09-27 00:00:00Z,BH15 4JD,Flats/Maisonettes,Established,Leasehold,42,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7236510000,-2.0167210000
26000,1996-10-31 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,16,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
49000,1996-11-29 00:00:00Z,BH15 4QB,Terraced,Established,Freehold,33,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7250380000,-2.0130810000
41960,1996-10-01 00:00:00Z,BH15 4PP,Terraced,Established,Freehold,95,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
74000,1996-11-01 00:00:00Z,BH15 4HX,Detached,Established,Freehold,7,,WINSPIT CLOSE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7209820000,-2.0136180000
39000,1996-05-24 00:00:00Z,BH15 4JW,Semi-Detached,Established,Freehold,9,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7233370000,-2.0153900000
58000,1996-07-31 00:00:00Z,BH15 4JN,Detached,Established,Freehold,477,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
60000,1996-09-13 00:00:00Z,BH15 4JN,Detached,Established,Freehold,433,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
69000,1996-10-01 00:00:00Z,BH15 4LH,Detached,Established,Freehold,24,,LAKE ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7206500000,-2.0134340000
75000,1996-12-11 00:00:00Z,BH15 4PZ,Detached,Established,Freehold,80,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7268010000,-2.0130950000
46000,1996-08-02 00:00:00Z,BH15 4QB,Terraced,Established,Freehold,27,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7250380000,-2.0130810000
50000,1996-06-14 00:00:00Z,BH15 4JN,Detached,Established,Freehold,431,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
85000,1996-08-29 00:00:00Z,BH15 4QG,Detached,Established,Freehold,8,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7247510000,-2.0110970000
44000,1996-07-19 00:00:00Z,BH15 4PP,Terraced,Established,Freehold,77,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
51000,1996-07-16 00:00:00Z,BH15 4LD,Semi-Detached,Established,Freehold,10,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7211980000,-2.0156440000
56000,1996-05-24 00:00:00Z,BH15 4PR,Semi-Detached,Established,Freehold,51,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7256310000,-2.0148940000
94000,1996-04-26 00:00:00Z,BH15 4PZ,Detached,Established,Freehold,134,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7268010000,-2.0130950000
32000,1996-12-09 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,48,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
29000,1996-10-18 00:00:00Z,BH15 4JD,Flats/Maisonettes,Established,Leasehold,16,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7236510000,-2.0167210000
76500,1996-10-23 00:00:00Z,BH15 4PY,Detached,Established,Freehold,149,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7276820000,-2.0125860000
33500,1996-12-06 00:00:00Z,BH15 4JE,Terraced,Established,Leasehold,36,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
43750,1996-01-29 00:00:00Z,BH15 4PP,Terraced,Established,Freehold,127,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7240490000,-2.0127690000
59100,1996-10-31 00:00:00Z,BH15 4PY,Semi-Detached,Established,Freehold,191,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7276820000,-2.0125860000
53500,1996-08-09 00:00:00Z,BH15 4JH,Terraced,Established,Freehold,342,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7236710000,-2.0135900000
30000,1996-07-26 00:00:00Z,BH15 4JD,Flats/Maisonettes,Established,Leasehold,60,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7236510000,-2.0167210000
63000,1996-11-01 00:00:00Z,BH15 4QG,Semi-Detached,Established,Freehold,20,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7247510000,-2.0110970000
52000,1996-03-29 00:00:00Z,BH15 4JJ,Terraced,Established,Freehold,390,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7254070000,-2.0153900000
45500,1996-12-16 00:00:00Z,BH15 4QB,Terraced,Established,Freehold,19,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7250380000,-2.0130810000
58000,1996-10-04 00:00:00Z,BH15 4LA,Semi-Detached,Established,Freehold,27,,CARISBROOKE CRESCENT,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7213600000,-2.0146520000
51000,1996-08-23 00:00:00Z,BH15 4LE,Semi-Detached,Established,Freehold,11,,LAKE ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7200110000,-2.0131080000
66000,1996-10-02 00:00:00Z,BH15 4JN,Detached,Established,Freehold,475,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
43000,1996-04-24 00:00:00Z,BH15 4JN,Detached,Established,Freehold,433,,BLANDFORD ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7248580000,-2.0158150000
45750,1996-04-30 00:00:00Z,BH15 4QB,Terraced,Established,Freehold,57,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7250380000,-2.0130810000
39000,1996-04-30 00:00:00Z,BH15 4QF,Semi-Detached,Established,Freehold,203,,HEWITT ROAD,HAMWORTHY,POOLE,POOLE,POOLE,Standard,Addition,50.7253800000,-2.0122590000
37500,1996-03-15 00:00:00Z,BH15 4PN,Flats/Maisonettes,Established,Leasehold,HARKWOOD COURT,81,MANTON ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7219450000,-2.0110820000
46650,1996-08-02 00:00:00Z,BH15 4QD,Semi-Detached,Established,Freehold,111,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7253350000,-2.0127410000
70000,1996-02-16 00:00:00Z,BH15 4PJ,Detached,Established,Freehold,2,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7223220000,-2.0112180000
38000,1996-06-28 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,118,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
49000,1996-04-30 00:00:00Z,BH15 4PU,Detached,Established,Freehold,61,,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7266030000,-2.0157730000
81000,1996-06-07 00:00:00Z,BH15 4LH,Detached,Established,Freehold,18,,LAKE ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7206500000,-2.0134340000
59000,1996-07-23 00:00:00Z,BH15 4QE,Terraced,Established,Freehold,155,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7254790000,-2.0114090000
60000,1996-04-09 00:00:00Z,BH15 4PA,Semi-Detached,Established,Freehold,37,,INGLESHAM WAY,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7231500000,-2.0114650000
33500,1996-01-05 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,62,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
32900,1996-12-16 00:00:00Z,BH15 4JF,Flats/Maisonettes,Established,Leasehold,128,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7226360000,-2.0176560000
27500,1996-10-31 00:00:00Z,BH15 4JW,Flats/Maisonettes,Established,Leasehold,39,,DAWKINS ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7233370000,-2.0153900000
25000,1996-12-04 00:00:00Z,BH15 4JE,Flats/Maisonettes,Established,Leasehold,22,,FRESHWATER DRIVE,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7227720000,-2.0166500000
10050,1996-04-29 00:00:00Z,BH16 5AF,Flats/Maisonettes,New Build,Leasehold,42,,TURLIN ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7272040000,-2.0199810000
57000,1997-11-07 00:00:00Z,BH15 4QB,Terraced,Established,Freehold,11,,HEWITT ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7250380000,-2.0130810000
40000,1997-08-01 00:00:00Z,BH15 4PX,Flats/Maisonettes,Established,Leasehold,131,FLAT E,SYMES ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7271240000,-2.0155610000
74600,1997-08-13 00:00:00Z,BH15 4HZ,Detached,Established,Freehold,28,,HOYAL ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7201980000,-2.0159410000
66000,1997-12-19 00:00:00Z,BH15 4JS,Terraced,Established,Freehold,63,,GALLOWAY ROAD,POOLE,POOLE,POOLE,POOLE,Standard,Addition,50.7242540000,-2.0181460000
