67000,1995-08-04 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,131,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
69950,1996-08-16 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,128,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
91000,1999-03-31 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,129,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
125000,2001-05-11 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,130,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
159950,2002-05-31 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,129,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
150000,2003-09-17 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,128,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
194500,2004-01-06 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,129,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
219995,2005-05-09 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,131,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
210000,2005-03-18 00:00:00Z,SG17 5QL,Detached,Established,Freehold,132,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
210000,2005-10-07 00:00:00Z,SG17 5QL,Detached,Established,Freehold,132,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
249995,2006-08-11 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,128,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
250000,2007-09-28 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,130,,,IRELAND,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
205000,2012-03-16 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,130,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
222000,2013-02-28 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,131,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
104107,2015-03-26 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,130,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
325000,2017-12-01 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,131,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
315000,2019-11-15 00:00:00Z,SG17 5QL,Terraced,Established,Freehold,130,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
400000,2021-02-26 00:00:00Z,SG17 5QL,Detached,Established,Freehold,132,,,IRELAND,SHEFFORD,CENTRAL BEDFORDSHIRE,CENTRAL BEDFORDSHIRE,Standard,Addition,52.0600100000,-0.3483850000
