188000,2002-11-26 00:00:00Z,TF3 3BJ,Semi-Detached,Established,Freehold,UNIT 17,,STAFFORD PARK 12,,TELFORD,WREKIN,WREKIN,Standard,Addition,52.6711550000,-2.4209210000
118000,2014-06-16 00:00:00Z,TF3 3BA,Other,Established,Leasehold,UNIT E1A,,STAFFORD PARK 4,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6755780000,-2.4210970000
435000,2014-01-03 00:00:00Z,TF3 3BJ,Other,Established,Freehold,UNIT 5,,STAFFORD PARK 12,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6711550000,-2.4209210000
258000,2014-07-08 00:00:00Z,TF3 3BB,Other,Established,Leasehold,UNIT A10,,STAFFORD PARK 15,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6750690000,-2.4292100000
225000,2015-03-20 00:00:00Z,TF3 3BB,Other,Established,Leasehold,UNIT F5,,STAFFORD PARK 15,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6750690000,-2.4292100000
2321839,2015-12-17 00:00:00Z,TF3 3BN,Other,Established,Freehold,UNIT G,,STAFFORD PARK 18,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6742340000,-2.4222370000
150000,2015-04-02 00:00:00Z,TF3 3BB,Other,Established,Leasehold,UNIT B2,,STAFFORD PARK 15,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6750690000,-2.4292100000
95000,2015-01-16 00:00:00Z,TF3 3BB,Other,Established,Freehold,UNIT A11,,STAFFORD PARK 15,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6750690000,-2.4292100000
63500,2015-05-27 00:00:00Z,TF3 3DN,Other,Established,Freehold,UNIT 11,,QUEENSWAY LINK INDUSTRIAL ESTATE,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6724970000,-2.4243340000
260000,2016-05-13 00:00:00Z,TF3 3BJ,Other,Established,Freehold,UNIT 6,,STAFFORD PARK 12,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6711550000,-2.4209210000
185000,2016-06-10 00:00:00Z,TF3 3BA,Other,Established,Leasehold,UNIT C1A,,STAFFORD PARK 4,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6755780000,-2.4210970000
696333,2016-10-21 00:00:00Z,TF3 3BS,Other,Established,Freehold,SENSOTHERM EUROPANEL LTD,,STAFFORD PARK 16,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6718680000,-2.4269010000
550000,2016-07-06 00:00:00Z,TF3 3DN,Other,Established,Freehold,UNIT 1,,QUEENSWAY LINK INDUSTRIAL ESTATE,,TELFORD,WREKIN,WREKIN,Additional,Addition,52.6724970000,-2.4243340000
