230000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 502,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
245000,2001-09-28 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 6,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
230000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 110,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
260000,2001-09-29 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 6,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
149950,2001-08-14 00:00:00Z,SE10 0DN,Flats/Maisonettes,New Build,Leasehold,EDISON COURT,FLAT 2,SCHOOLBANK ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4928840000,0.0123240000
370000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 605,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
290000,2001-09-14 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 103,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
185000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 8,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
245000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 408,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
230000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 204,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
167000,2001-12-20 00:00:00Z,SE10 0QU,Flats/Maisonettes,Established,Leasehold,ALAMARO LODGE,FLAT 102,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
145000,2001-10-01 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 402,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
262500,2001-09-18 00:00:00Z,SE10 0DR,Terraced,New Build,Leasehold,EDISON COURT,28,HOP STREET,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4923810000,0.0128210000
135000,2001-10-15 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 209,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
350000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 606,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
204950,2001-08-14 00:00:00Z,SE10 0DN,Terraced,New Build,Leasehold,EDISON COURT,FLAT 4,SCHOOLBANK ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4928840000,0.0123240000
130000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 107,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
165000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 7,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
225000,2001-09-18 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 301,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
285000,2001-12-07 00:00:00Z,SE10 0DT,Flats/Maisonettes,New Build,Leasehold,COTTERELL COURT,11,GREENROOF WAY,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4923420000,0.0136090000
250000,2001-09-14 00:00:00Z,SE10 0QU,Flats/Maisonettes,Established,Leasehold,ALAMARO LODGE,FLAT 203,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
123950,2001-09-14 00:00:00Z,SE10 0DQ,Flats/Maisonettes,New Build,Leasehold,EDISON COURT,FLAT 24,GREENROOF WAY,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4927640000,0.0130540000
140000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 302,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
325000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 307,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
270000,2001-09-25 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 403,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
230000,2001-09-21 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 205,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
300000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 208,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
235000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 604,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
285000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 405,RENAISSANCE WALK,,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
145000,2001-10-16 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 407,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
270000,2001-08-29 00:00:00Z,SE10 0DQ,Terraced,New Build,Leasehold,EDISON COURT,15,GREENROOF WAY,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4927640000,0.0130540000
130000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 202,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
149950,2001-08-14 00:00:00Z,SE10 0DN,Flats/Maisonettes,New Build,Leasehold,EDISON COURT,FLAT 8,SCHOOLBANK ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4928840000,0.0123240000
225000,2001-09-07 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 407,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
175000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 2,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
125000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 106,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
129500,2001-01-12 00:00:00Z,SE10 0DN,Terraced,New Build,Leasehold,EDISON COURT,49,SCHOOLBANK ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4928840000,0.0123240000
220000,2001-09-14 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 204,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
170000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 2,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
171000,2001-12-14 00:00:00Z,SE10 0DW,Flats/Maisonettes,New Build,Leasehold,COTTERELL COURT,FLAT 22,SOUTHERN WAY,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4922600000,0.0136480000
135000,2001-10-05 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 206,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
235000,2001-09-17 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 504,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
240000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 304,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
175000,2001-10-30 00:00:00Z,SE10 0QL,Flats/Maisonettes,New Build,Leasehold,FARADAY LODGE,FLAT 506,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
262500,2001-09-18 00:00:00Z,SE10 0DR,Terraced,New Build,Leasehold,EDISON COURT,29,HOP STREET,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4923810000,0.0128210000
209950,2001-09-28 00:00:00Z,SE10 0DR,Flats/Maisonettes,New Build,Leasehold,EDISON COURT,FLAT 34,HOP STREET,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4923810000,0.0128210000
245000,2001-09-18 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 303,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
365000,2001-09-14 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 7,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
230000,2001-09-28 00:00:00Z,SE10 0QL,Flats/Maisonettes,Established,Leasehold,FARADAY LODGE,FLAT 104,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4951450000,0.0152480000
140000,2001-09-18 00:00:00Z,SE10 0QU,Flats/Maisonettes,New Build,Leasehold,ALAMARO LODGE,FLAT 505,RENAISSANCE WALK,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4949840000,0.0141600000
170000,2001-12-14 00:00:00Z,SE10 0DW,Flats/Maisonettes,New Build,Leasehold,COTTERELL COURT,FLAT 21,SOUTHERN WAY,LONDON,LONDON,GREENWICH,GREATER LONDON,Standard,Addition,51.4922600000,0.0136480000
