142250,1999-08-12 00:00:00Z,WS14 9PB,Detached,Established,Freehold,WOODLAND COTTAGE,,SANDY LANE,,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6679370000,-1.7770250000
49950,2001-10-05 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,44,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
50950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,34A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
70950,2001-09-28 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,30,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
48950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,34,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
51950,2001-10-19 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,32A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
73950,2001-09-24 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,38,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
52950,2001-09-25 00:00:00Z,WS14 9TG,Flats/Maisonettes,Established,Leasehold,26A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
52950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,54A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
71950,2001-09-25 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,48,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
74950,2001-10-19 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,36,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
50950,2001-10-12 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,52,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
50950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,26,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
52950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,46A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
52950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,44A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
71950,2001-09-28 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,50,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
50950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,24,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
49950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,32,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
51950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,24A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
69950,2001-09-26 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,28,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
52950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,52A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
49950,2001-09-28 00:00:00Z,WS14 9TG,Flats/Maisonettes,New Build,Leasehold,54,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
58500,2002-04-18 00:00:00Z,WS14 9TG,Flats/Maisonettes,Established,Leasehold,24A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
59950,2002-09-27 00:00:00Z,WS14 9TG,Flats/Maisonettes,Established,Leasehold,24,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
90000,2002-10-14 00:00:00Z,WS14 9TG,Semi-Detached,Established,Freehold,68,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
90000,2002-09-30 00:00:00Z,WS14 9TG,Terraced,New Build,Freehold,70,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
82000,2002-10-25 00:00:00Z,WS14 9TG,Terraced,New Build,Freehold,60,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
84000,2002-12-10 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,56,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
84000,2002-09-06 00:00:00Z,WS14 9TG,Terraced,New Build,Freehold,62,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
79540,2002-11-21 00:00:00Z,WS14 9TG,Terraced,New Build,Freehold,58,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
74000,2003-03-27 00:00:00Z,WS14 9TG,Flats/Maisonettes,Established,Leasehold,34,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
84000,2003-08-29 00:00:00Z,WS14 9TG,Flats/Maisonettes,Established,Leasehold,44A,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
128000,2003-10-10 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,70,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
114000,2004-05-28 00:00:00Z,WS14 9TG,Terraced,Established,Freehold,28,,NOTTINGHAM ROAD,WHITTINGTON BARRACKS,LICHFIELD,LICHFIELD,STAFFORDSHIRE,Standard,Addition,52.6605720000,-1.7710450000
