82000,1996-07-01 00:00:00Z,SY5 6NT,Detached,Established,Freehold,BROOK COTTAGE,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
142000,1998-08-06 00:00:00Z,SY5 6NT,Detached,Established,Freehold,ROGUES RETREAT,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
155000,1998-05-05 00:00:00Z,SY5 6NT,Detached,Established,Freehold,CHURCH FARM,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
230000,2000-12-21 00:00:00Z,SY5 6NT,Detached,Established,Freehold,THE GLEN,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
153000,2002-10-10 00:00:00Z,SY5 6NX,Detached,Established,Freehold,THE CLOVERS,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5750750000,-2.6407510000
266000,2002-12-20 00:00:00Z,SY5 6NT,Detached,Established,Freehold,ROGUES RETREAT,,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
357500,2007-05-29 00:00:00Z,SY5 6NX,Semi-Detached,Established,Freehold,HOME FARM,YEW TREE HOUSE,,HUGHLEY,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,Standard,Addition,52.5750750000,-2.6407510000
415000,2010-11-26 00:00:00Z,SY5 6NT,Detached,Established,Freehold,THE GLEN,,,HUGHLEY,SHREWSBURY,SHROPSHIRE,SHROPSHIRE,Standard,Addition,52.5781000000,-2.6449120000
390000,2013-10-02 00:00:00Z,SY5 6NX,Detached,Established,Freehold,OLD HALL,,,HUGHLEY,SHREWSBURY,SHROPSHIRE,SHROPSHIRE,Standard,Addition,52.5750750000,-2.6407510000
325000,2017-05-25 00:00:00Z,SY5 6NX,Detached,Established,Freehold,THE GRANARY,,,HUGHLEY,SHREWSBURY,SHROPSHIRE,SHROPSHIRE,Standard,Addition,52.5750750000,-2.6407510000
200000,2018-10-25 00:00:00Z,SY5 6NX,Detached,Established,Freehold,THE MOAT,,,HUGHLEY,SHREWSBURY,SHROPSHIRE,SHROPSHIRE,Standard,Addition,52.5750750000,-2.6407510000
900000,2021-03-17 00:00:00Z,SY5 6NT,Other,Established,Freehold,BROOK COTTAGE,,,HUGHLEY,SHREWSBURY,SHROPSHIRE,SHROPSHIRE,Additional,Addition,52.5781000000,-2.6449120000
