197000,2012-11-06 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,1,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
230000,2012-12-14 00:00:00Z,BN27 3GZ,Terraced,New Build,Freehold,5,,STROUDLEY WAY,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8740810000,0.2391640000
230000,2012-12-06 00:00:00Z,BN27 3GZ,Terraced,New Build,Freehold,3,,STROUDLEY WAY,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8740810000,0.2391640000
310000,2012-12-14 00:00:00Z,BN27 3GH,Detached,New Build,Freehold,3,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
195000,2012-11-30 00:00:00Z,BN27 3GZ,Semi-Detached,New Build,Freehold,1,,STROUDLEY WAY,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8740810000,0.2391640000
340000,2013-09-27 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,43,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
235000,2013-12-12 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,18,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
315000,2013-09-27 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,41,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
290000,2013-10-25 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,39,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
300000,2013-10-18 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,49,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
340000,2013-10-08 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,45,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
295000,2013-05-15 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,27,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
300000,2013-10-25 00:00:00Z,BN27 3GH,Detached,New Build,Freehold,5,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
180000,2013-10-03 00:00:00Z,BN27 3GH,Terraced,New Build,Freehold,19,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
280000,2013-12-12 00:00:00Z,BN27 3GL,Semi-Detached,Established,Freehold,51,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
250000,2013-03-28 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,9,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
280000,2013-12-20 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,33,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
295000,2013-07-24 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,25,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
320000,2013-11-19 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,12,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
340000,2013-07-24 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,37,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
230000,2013-05-17 00:00:00Z,BN27 3GZ,Terraced,Established,Freehold,2,,STROUDLEY WAY,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8740810000,0.2391640000
270000,2013-12-20 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,57,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
270000,2013-09-11 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,10,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
333000,2013-11-25 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,47,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
172000,2013-10-02 00:00:00Z,BN27 3GH,Terraced,New Build,Freehold,21,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
260000,2013-12-20 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,35,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
246500,2013-12-03 00:00:00Z,BN27 3GL,Semi-Detached,Established,Freehold,53,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
210000,2013-12-13 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,27,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
265000,2013-08-16 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,31,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
270000,2013-05-16 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,3,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
300000,2013-12-19 00:00:00Z,BN27 3GL,Detached,Established,Freehold,29,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
215000,2013-03-28 00:00:00Z,BN27 3GZ,Terraced,New Build,Freehold,4,,STROUDLEY WAY,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8740810000,0.2391640000
240000,2013-05-24 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,7,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
250000,2013-12-13 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,55,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
175000,2013-09-27 00:00:00Z,BN27 3GH,Terraced,New Build,Freehold,17,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
217000,2013-12-18 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,26,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
350000,2014-12-12 00:00:00Z,BN27 3GW,Detached,New Build,Freehold,1,,BRAMWELL MEWS,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8749260000,0.2398870000
250000,2014-10-21 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,47,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
235000,2014-03-28 00:00:00Z,BN27 3GL,Terraced,New Build,Freehold,69,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
225000,2014-10-31 00:00:00Z,BN27 3GH,Terraced,New Build,Freehold,39,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
180000,2014-04-10 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,31,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
325000,2014-05-30 00:00:00Z,BN27 3GJ,Detached,New Build,Freehold,5,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
180000,2014-06-26 00:00:00Z,BN27 3GJ,Semi-Detached,New Build,Freehold,8,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
310000,2014-06-19 00:00:00Z,BN27 3GJ,Detached,New Build,Freehold,7,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
275000,2014-04-16 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,61,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
210000,2014-06-23 00:00:00Z,BN27 3GJ,Semi-Detached,New Build,Freehold,1,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
380000,2014-06-13 00:00:00Z,BN27 3GJ,Detached,New Build,Freehold,9,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
340000,2014-08-22 00:00:00Z,BN27 3GH,Detached,New Build,Freehold,49,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
280000,2014-03-28 00:00:00Z,BN27 3GL,Semi-Detached,New Build,Freehold,65,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
305000,2014-03-07 00:00:00Z,BN27 3GL,Detached,New Build,Freehold,8,,BERKLEY AVENUE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8748510000,0.2383620000
270000,2014-08-22 00:00:00Z,BN27 3GH,Semi-Detached,New Build,Freehold,45,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
220000,2014-06-19 00:00:00Z,BN27 3GJ,Semi-Detached,New Build,Freehold,3,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
210000,2014-07-25 00:00:00Z,BN27 3GH,Terraced,New Build,Freehold,41,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
300000,2014-06-20 00:00:00Z,BN27 3GJ,Detached,New Build,Freehold,6,,TELFORD LANE,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8757930000,0.2399280000
320000,2014-06-05 00:00:00Z,BN27 3GH,Detached,New Build,Freehold,35,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
150000,2014-12-18 00:00:00Z,BN27 3GH,Flats/Maisonettes,New Build,Freehold,26,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
330000,2014-06-27 00:00:00Z,BN27 3GH,Detached,New Build,Freehold,37,,HAWKSLEY CRESCENT,,HAILSHAM,WEALDEN,EAST SUSSEX,Standard,Addition,50.8751760000,0.2395010000
