22000,1995-08-23 00:00:00Z,OX27 8SS,Detached,Established,Freehold,8,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
169500,1996-08-01 00:00:00Z,OX27 8SS,Detached,New Build,Freehold,10,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
65000,1997-11-10 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,14,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
96000,1998-05-14 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,4,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
65000,1998-08-11 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,12,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
275000,2001-02-14 00:00:00Z,OX27 8SS,Detached,Established,Freehold,5,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
260000,2001-09-18 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,4,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
240000,2005-01-31 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,12,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
300000,2010-01-29 00:00:00Z,OX27 8SS,Semi-Detached,Established,Freehold,12,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
690000,2017-12-01 00:00:00Z,OX27 8SS,Detached,Established,Freehold,10,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Standard,Addition,51.9628240000,-1.1610230000
2874293,2020-08-07 00:00:00Z,OX27 8SS,Other,Established,Freehold,MANOR FARM,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Additional,Addition,51.9628240000,-1.1610230000
868500,2022-01-24 00:00:00Z,OX27 8SS,Detached,Established,Freehold,15,,,HARDWICK,BICESTER,CHERWELL,OXFORDSHIRE,Additional,Addition,51.9628240000,-1.1610230000
