150000,2018-04-26 00:00:00Z,YO17 6AB,Other,Established,Freehold,MALTON ENTERPRISE PARK 5A,UNIT 6,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
147000,2018-06-01 00:00:00Z,YO17 6AB,Other,Established,Freehold,UNIT 5,,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
415000,2018-08-01 00:00:00Z,YO17 6AD,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 6",UNIT 6,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1248760000,-0.8201190000
276000,2018-10-16 00:00:00Z,YO17 6AD,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 6",UNIT 8,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1248760000,-0.8201190000
145000,2018-04-23 00:00:00Z,YO17 6AD,Other,Established,Freehold,MALDON ENTERPRISE PARK,UNIT 7,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1248760000,-0.8201190000
155000,2018-01-08 00:00:00Z,YO17 6AB,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 5A",UNIT 1,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
145000,2018-01-08 00:00:00Z,YO17 6AB,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 5A",UNIT 2,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
154800,2019-12-12 00:00:00Z,YO17 6AG,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 8",UNIT 1,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1244260000,-0.8209740000
240000,2019-03-08 00:00:00Z,YO17 6AB,Other,Established,Freehold,MALTON ENTERPRISE PARK,PLOT 8,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
75000,2019-08-09 00:00:00Z,YO17 6AB,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 3",UNIT 9,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
133500,2019-09-27 00:00:00Z,YO17 6AG,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 8",UNIT 4,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1244260000,-0.8209740000
225000,2019-09-12 00:00:00Z,YO17 6AB,Other,Established,Freehold,MALTON ENTERPRISE PARK,UNIT 7,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
165000,2020-03-23 00:00:00Z,YO17 6AH,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 9",UNIT 3,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1242460000,-0.8209180000
180000,2020-07-28 00:00:00Z,YO17 6AH,Other,Established,Freehold,"UNIT 2 MALTON ENTERPRISE PARK, 9",,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1242460000,-0.8209180000
151050,2020-04-24 00:00:00Z,YO17 6AG,Other,Established,Freehold,UNIT 4 PLOT 6,,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1244260000,-0.8209740000
186000,2020-08-11 00:00:00Z,YO17 6AH,Other,Established,Freehold,"MALTON ENTERPRISE PARK, 9",UNIT 1,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1242460000,-0.8209180000
125000,2021-06-07 00:00:00Z,YO17 6AB,Other,Established,Freehold,UNIT 5,,CHERRY FARM CLOSE,,MALTON,RYEDALE,NORTH YORKSHIRE,Additional,Addition,54.1261810000,-0.8221170000
