1015000,2015-11-17 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-09,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
430000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
710000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-09,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
735000,2015-11-06 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
460000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1025000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
710000,2015-11-11 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1050000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
725000,2015-11-11 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1025000,2015-11-09 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1060000,2015-11-09 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1000000,2015-11-12 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-09,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
760000,2015-11-17 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-02,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
490000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1100000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
610000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
815000,2015-11-23 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F10-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
560000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
600000,2015-11-11 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1000000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S3-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1270000,2015-11-09 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S6-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1082500,2015-11-09 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S7-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1140000,2015-12-16 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S9-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
665000,2015-11-10 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
969400,2015-12-21 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1340000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S3-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1075000,2015-11-09 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
1110000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-11,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1855000,2015-11-11 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S6-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
645000,2015-11-11 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
10800000,2015-12-31 00:00:00Z,N1C 4PF,Other,Established,Leasehold,106,,CAMLEY STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5378120000,-0.1306580000
870000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
1135000,2015-11-17 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-11,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1000000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1110650,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S2-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1235000,2015-11-19 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
850000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F9-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1070000,2015-11-16 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
965000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-09,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
775000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
665000,2015-10-28 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1180000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
910000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
1110000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S3-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1085000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S2-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
475000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
750000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-12,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
440000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
695000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S4-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1340000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S2-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
605000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1000000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1105000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1245000,2015-11-09 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S7-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1040000,2015-11-06 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1135000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S3-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1710000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1035000,2015-10-26 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
760000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S2-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
635000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
650000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
765000,2015-11-20 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S2-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
580000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-10,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
830000,2015-11-20 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
750000,2015-11-12 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
750000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1052000,2015-11-16 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S6-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
705000,2015-11-16 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-11,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
810000,2015-11-23 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F10-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
995000,2015-11-17 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S4-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
765000,2015-11-13 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-12,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1234800,2015-11-17 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S7-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1680000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S4-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1135000,2015-11-16 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1170000,2015-11-03 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S4-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
475000,2015-10-28 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-07,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
685000,2015-12-01 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F3-02,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1050000,2015-11-17 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
180000,2015-08-14 00:00:00Z,N1C 4AF,Flats/Maisonettes,Established,Leasehold,"RUBICON COURT, 3",FLAT 89,YORK WAY,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5384560000,-0.1234830000
990000,2015-07-10 00:00:00Z,N1C 4AT,Flats/Maisonettes,Established,Leasehold,"ARTHOUSE, 1",APARTMENT B2-6,YORK WAY,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5360130000,-0.1226870000
1150000,2015-04-21 00:00:00Z,N1C 4AS,Flats/Maisonettes,Established,Leasehold,"ARTHOUSE, 1",APARTMENT A3-5,YORK WAY,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5360130000,-0.1226870000
1060000,2015-11-05 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-11,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1215000,2015-11-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S11-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
985000,2015-11-06 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S4-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
830000,2015-11-23 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F11-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
675000,2015-10-30 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F2-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5374360000,-0.1273720000
1270000,2015-11-19 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
800000,2015-11-30 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1160000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-11,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
740000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-01,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1440000,2015-11-30 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S8-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
790000,2015-11-23 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F11-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
815000,2015-12-01 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-02,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1150000,2015-11-12 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-08,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1000000,2015-10-26 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S3-03,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
470000,2015-11-09 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
730000,2015-11-10 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F6-02,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
780000,2015-11-26 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F8-12,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
2500000,2015-03-24 00:00:00Z,N1C 4PF,Other,Established,Leasehold,101,,CAMLEY STREET,,LONDON,CAMDEN,GREATER LONDON,Additional,Addition,51.5378120000,-0.1306580000
795000,2015-11-16 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F9-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
735000,2015-11-05 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F5-12,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
700000,2015-11-02 00:00:00Z,N1C 4BQ,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F4-02,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
1195000,2015-11-02 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S5-06,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
775000,2015-11-09 00:00:00Z,N1C 4BP,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT S6-04,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
480000,2015-11-09 00:00:00Z,N1C 4BR,Flats/Maisonettes,New Build,Leasehold,"PLIMSOLL BUILDING, 1",APARTMENT F7-05,HANDYSIDE STREET,,LONDON,CAMDEN,GREATER LONDON,Standard,Addition,51.5374360000,-0.1273720000
