152500,1996-04-01 00:00:00Z,BA1 7LL,Detached,Established,Freehold,THE OLD BYRE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4152810000,-2.2837020000
207500,1997-04-30 00:00:00Z,BA1 7LL,Detached,Established,Freehold,THE OLD BYRE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4152810000,-2.2837020000
175000,1998-10-01 00:00:00Z,BA1 7LW,Detached,Established,Freehold,OAK LODGE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4116410000,-2.2858770000
345000,2002-08-12 00:00:00Z,BA1 7LL,Detached,Established,Freehold,THE OLD BYRE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4152810000,-2.2837020000
425000,2007-05-23 00:00:00Z,BA1 7LN,Terraced,Established,Freehold,THE CLOCK HOUSE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4154790000,-2.2838470000
215000,2007-01-15 00:00:00Z,BA1 7LL,Semi-Detached,Established,Freehold,THE GRANARY,1,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4152810000,-2.2837020000
472000,2015-07-31 00:00:00Z,BA1 7LN,Terraced,Established,Freehold,THE CLOCK HOUSE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4154790000,-2.2838470000
272000,2016-10-07 00:00:00Z,BA1 7LW,Semi-Detached,Established,Freehold,SOUTH LODGE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4116410000,-2.2858770000
211000,2017-12-14 00:00:00Z,BA1 7LL,Terraced,Established,Freehold,THE GRANARY,2,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4152810000,-2.2837020000
196000,2017-09-15 00:00:00Z,BA1 7LL,Terraced,Established,Freehold,THE GRANARY,2,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Additional,Addition,51.4152810000,-2.2837020000
807500,2020-03-10 00:00:00Z,BA1 7LN,Detached,Established,Freehold,GARDEN COTTAGE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4154790000,-2.2838470000
650000,2021-03-31 00:00:00Z,BA1 7LN,Terraced,Established,Freehold,THE CLOCK HOUSE,,,LOWER SHOCKERWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,Standard,Addition,51.4154790000,-2.2838470000
