49950,1997-07-18 00:00:00Z,IP10 0JR,Terraced,Established,Freehold,ROSE COTTAGE,,ALNESBOURNE PRIORY,NACTON,IPSWICH,SUFFOLK COASTAL,SUFFOLK,Standard,Addition,52.0225140000,1.1913520000
245000,2001-07-30 00:00:00Z,IP3 9GP,Detached,New Build,Freehold,7,,TAYBERRY PLACE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0280950000,1.1972320000
72000,2002-07-19 00:00:00Z,IP3 9GG,Flats/Maisonettes,New Build,Leasehold,PLOT 10,,RAVENSWOOD AVENUE,,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0293380000,1.1991720000
220000,2002-07-31 00:00:00Z,IP3 9GH,Detached,New Build,Freehold,27,,MANSBROOK BOULEVARD,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0280350000,1.1987880000
98000,2002-10-28 00:00:00Z,IP3 9GA,Flats/Maisonettes,New Build,Leasehold,9,,BREYDON WAY,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0278900000,1.1988360000
94000,2002-10-28 00:00:00Z,IP3 9GA,Flats/Maisonettes,New Build,Leasehold,5,,BREYDON WAY,,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0278900000,1.1988360000
82000,2002-07-31 00:00:00Z,IP3 9GG,Flats/Maisonettes,New Build,Leasehold,49,,RAVENSWOOD AVENUE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0293380000,1.1991720000
70000,2002-07-29 00:00:00Z,IP3 9GD,Flats/Maisonettes,New Build,Leasehold,4,,ALNESBOURN CRESCENT,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0265930000,1.1982330000
195000,2002-08-30 00:00:00Z,IP3 9GH,Detached,New Build,Freehold,29,,MANSBROOK BOULEVARD,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0280350000,1.1987880000
83000,2002-07-31 00:00:00Z,IP3 9GD,Flats/Maisonettes,New Build,Leasehold,28,,ALNESBOURN CRESCENT,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0265930000,1.1982330000
77000,2002-07-19 00:00:00Z,IP3 9GG,Flats/Maisonettes,New Build,Leasehold,23,,RAVENSWOOD AVENUE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,Standard,Addition,52.0293380000,1.1991720000
