678500,2009-12-04 00:00:00Z,S41 9ED,Detached,Established,Freehold,"UNIT 2 AND, 2A",,CARLISLE CLOSE,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Standard,Addition,53.2724200000,-1.4404500000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 18,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 20,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-21 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 1,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-12 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 4,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 5,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-01 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 6,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 8,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 9,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-12 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 3,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-12 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 7,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 10,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 11,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 12,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 14,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 15,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 17,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-27 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 21,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-27 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 24,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 22,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-21 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 23,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-27 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 25,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-27 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 26,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-08 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 27,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 28,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 29,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-21 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 31,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
55000,2017-12-04 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 33,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
55000,2017-12-04 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 34,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-21 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 35,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-21 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 36,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
65000,2017-12-13 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 37,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 38,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 39,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-18 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 46,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 45,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-11-20 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 42,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-22 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 43,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-08 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 30,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2017-12-18 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 32,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
1099992,2017-05-15 00:00:00Z,S41 9EH,Other,Established,Freehold,THE SANDPIPER HOTEL,,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
55000,2018-02-15 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 40,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2018-02-01 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 41,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
2675000,2018-01-25 00:00:00Z,S41 9RT,Other,Established,Freehold,UNIT 1,,BROOMBANK PARK,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2715800000,-1.4492490000
60000,2018-01-09 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 19,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2018-01-09 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 16,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
60000,2018-01-23 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 44,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
55000,2018-02-15 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 47,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
75000,2018-12-01 00:00:00Z,S41 9EH,Other,New Build,Leasehold,THE SANDPIPER HOTEL,ROOM 2,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
220000,2021-04-01 00:00:00Z,S41 9ED,Other,Established,Freehold,647,,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2724200000,-1.4404500000
73636,2021-11-12 00:00:00Z,S41 9EH,Other,Established,Freehold,THE SANDPIPER HOTEL,,SHEFFIELD ROAD,,CHESTERFIELD,CHESTERFIELD,DERBYSHIRE,Additional,Addition,53.2759070000,-1.4404200000
